relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed
day4/members/werner/09_0017.webp,09_0017.webp,webp,207722,2044e5e99df8ef8d662571c96a56569aeaaf0683c07b0bdb47eb069bef38d1db,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,09_0017,42
day4/members/werner/12_0528.webp,12_0528.webp,webp,222978,fac55c5dfe7bb465c1e7ab84f3208672e97e9305332dc0e8c3f4498c89e0109f,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,12_0528,42
day3/members/bjorn/20_0140.webp,20_0140.webp,webp,123202,e9bcdfbd98651529826bc7bd4d0e4fed001941f56e2e9318636dc9b2ac26d58a,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,20_0140,42
day3/members/onanong/15_0413.webp,15_0413.webp,webp,229962,302b646fda8b3921622f1649d03c2f13439433ac66785d72e1db1fad560e06ef,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,15_0413,42
day1/members/luca/13_0044.webp,13_0044.webp,webp,177500,d2ab18c1a741c455271112e19c173d014a00c736342f8bd0f8acdb21d4742238,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,13_0044,42
day4/members/luca/11_0578.webp,11_0578.webp,webp,234230,a019e4f0bf586598d173584e8b97175e2abf5f6bf89a979d5039f86689c1a6f4,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,11_0578,42
day4/members/werner/18_0672.webp,18_0672.webp,webp,285154,42fdffbe833a2df69abea8279658a25e0b78ae913b30d64143cde36d9673d249,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,18_0672,42
day2/members/luca/11_0416.webp,11_0416.webp,webp,292030,27e090293156f55ac9ab6a2fc1ce6fff4668f204b4846c9fe321abef5645e5aa,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,11_0416,42
day1/members/stevan/08_0631.webp,08_0631.webp,webp,238664,a82ae9f1037533870e4580f359d9e9f6f29425e705e92a5c1413e950209e3256,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,08_0631,42
day3/members/luca/17_0412.webp,17_0412.webp,webp,139284,b1333f03c68a43aca0cd57b450b09f4223a3d0afe5afdd3bc24e23e64556a3f6,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,17_0412,42
day4/members/onanong/13_0378.webp,13_0378.webp,webp,170036,933a8e39043b45e2495cf2aaf866d91f78a5ab7ae2d208aa2a6d9ccbddc46e67,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,13_0378,42
day3/members/luca/11_0126.webp,11_0126.webp,webp,183486,a1da508cb61a554950c8ff2dab92877454246eb40200667306da911f0423a737,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,11_0126,42
day4/members/cathal/13_0074.webp,13_0074.webp,webp,244768,b4bcf78b9f92c87701955eb397a46103a7f0091f5b489a969758b7155177e66d,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,13_0074,42
day2/members/cathal/19_0687.webp,19_0687.webp,webp,194578,379ce361c71d764d00fa3c49b32b29b95f5ee9e2c8f635eabd175e140473dc07,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,19_0687,42
day1/members/allie/09_0273.webp,09_0273.webp,webp,275200,e6d049b1b87b138c6d80b22d6822fd6cec547722b6960822d5bbd1275accdeae,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,09_0273,42
day3/members/luca/13_0698.webp,13_0698.webp,webp,282140,f53b06fccb053d5dc94dbe2c295472f213cbaf33352e3ff25fe40dacfe5930d1,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,13_0698,42
day4/members/allie/09_0480.webp,09_0480.webp,webp,210740,cd5bbc38a14ed81efc5c94a0bb183f2e7f440e9658e2b1fe25d9e7e8a25bac1d,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,09_0480,42
day1/members/luca/18_0040.webp,18_0040.webp,webp,339490,f93d83a034ab85a9847bffe4ecab3c2b94cd5de8d5cacd9e3ab449b6d0120397,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,18_0040,42
day2/members/luca/10_0654.webp,10_0654.webp,webp,340894,6e9b795acfe629b0457b821f297b10630854496b64fe4c9847bcccb8a4142b2a,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,10_0654,42
day1/members/klaus/10_0063.webp,10_0063.webp,webp,163856,07e2508dc407bae5182216d12f7cc000598265023680983aba339bf115182034,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,10_0063,42
day3/members/tien/20_0155.webp,20_0155.webp,webp,113812,8afa368b0f59d73175df1aeb21f6f56bd19659247db4c8077ef882bc3aa49baf,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,20_0155,42
day1/members/onanong/08_0611.webp,08_0611.webp,webp,167800,ea706d7ae9f98450bdec6d621aa8e747e5ce68de638c07cece36893b8c9f6e54,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,08_0611,42
day4/members/stevan/13_0714.webp,13_0714.webp,webp,202866,de0a4706157fcf72f4dde6aa1c7203ea2b0269835288248b1cb3441721d36823,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,13_0714,42
day2/members/florian/12_0020.webp,12_0020.webp,webp,314722,9937d7e289fc5b91a1cdf79834a99eea563b839a9235e298e8830cfed375ce4e,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,12_0020,42
day1/members/cathal/09_0001.webp,09_0001.webp,webp,263330,078e750bdc8faf285602d747031719adc48556ade378ea3557d91c8526815a49,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,09_0001,42
day1/members/luca/08_0225.webp,08_0225.webp,webp,240986,67b9b7f0f200457392674b0921902b7ec7b52b0650e4525c9f7db3410267f0c8,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0225,42
day1/members/allie/14_0135.webp,14_0135.webp,webp,176114,0cbb743070887e7ae5d0730a3973e40eaba0363e69ef4cbad7847647ee7e4f5b,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,14_0135,42
day1/members/allie/10_0099.webp,10_0099.webp,webp,257660,7ed9e74d8ac249175029582f9d9ce4dea9cb0a8222ed73e1c4da638e734abcc6,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,10_0099,42
day4/members/bao/08_0028.webp,08_0028.webp,webp,177956,2a17870fc705c0137689ab023bfccc9ef2e9874413a4cbb2aa69f41175fba871,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,08_0028,42
day1/members/bjorn/18_0340.webp,18_0340.webp,webp,126470,d0c50c51e24f19bcae9d575fb8495f337f75b9eb48fcfb46201f1c2bf19aa619,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,18_0340,42
day1/members/luca/15_0236.webp,15_0236.webp,webp,186408,854b990dc1449b896fa43e6209d7a7f9321b7b772eb9413df2127176df42d33f,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,15_0236,42
day2/members/florian/19_0363.webp,19_0363.webp,webp,160068,9304ee40efac0d541a12e31c8c1603d8d3dbff225b45b2802f8f498dbb42b952,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,19_0363,42
day1/members/werner/18_0484.webp,18_0484.webp,webp,207802,a9478ca4195a6433f5701b72b6f375093a85ad738936d3d6fa50feadab0c4006,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,18_0484,42
day4/members/allie/08_0040.webp,08_0040.webp,webp,113664,b2ac06947cff3063a7cba5f6cbe3b967317dd5c9113ccd42f8de3ee129ce8e77,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,08_0040,42
day2/members/klaus/12_0264.webp,12_0264.webp,webp,354410,3cbd45b96f9880f03f2004c0714c165ae7a63428cb679213ef108c02fdad2540,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,12_0264,42
day1/members/florian/08_0717.webp,08_0717.webp,webp,248798,26135f3423cc71f0c85938d14b7f8e8c038783bbfa64047c9e00e1479861451d,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,08_0717,42
day2/members/allie/13_0355.webp,13_0355.webp,webp,292342,097f2c5a8025bbec0c1107a643c51227af0cc70b15e4a6427d555b185629974e,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,13_0355,42
day1/members/bjorn/15_0004.webp,15_0004.webp,webp,281404,4ce83bf84bd746a4d76fe91c1c567bdd25ea810c63dcc5b3cc2b52c6f401cb6e,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,15_0004,42
day2/members/klaus/10_0629.webp,10_0629.webp,webp,361346,2d01f4dd4c18753981a5f966029d4fe4ef59f2d8efb74b32ecbf8311565d5d97,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,10_0629,42
day1/members/luca/08_0069.webp,08_0069.webp,webp,144728,f8fab96b35e23fc94d17e01fd75604841922cc3cbaa8bf34f6f13b397d7c0507,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0069,42
day4/members/werner/08_0337.webp,08_0337.webp,webp,202212,2f9b1d6983c9aabd0985216911f2d1e104345596adc5dcc86e91c622416c0984,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,08_0337,42
day2/members/werner/17_0115.webp,17_0115.webp,webp,415488,453842e68cdee8252f41ce392043006a71562cec362744447242ade56b1912e6,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,17_0115,42
day3/members/klaus/12_0484.webp,12_0484.webp,webp,1683328,68dd7c6fee1b70caaf62deacde7ab04b216b532265f50cf0586255fbd76e5949,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,12_0484,42
day4/members/stevan/13_0149.webp,13_0149.webp,webp,138444,9ce04a67fff7fa6d11da1327ea2e5794797ed108637346400472efa9a07e01d6,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,13_0149,42
day1/members/luca/08_0716.webp,08_0716.webp,webp,286688,d4899aac22c799863fd30702cb2e792ebcbb01326eea6e9f3778f339c24b46de,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0716,42
day1/members/cathal/08_0346.webp,08_0346.webp,webp,142518,63e57eca2552ed51d9328778207d135945592371d3cf6a093eb17859ae14bfd6,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,08_0346,42
day4/members/florian/10_0112.webp,10_0112.webp,webp,295994,9617c85c52873ca69c3d3eab357c545619354038240a28f58f75ba795e15f9e0,3840,2160,florian,egocentric,florian,day4,ok,valid,day4,10_0112,42
day1/members/florian/13_0133.webp,13_0133.webp,webp,263684,161e59d53c0acc09f1938873bed4424d0f76901a926c3d83bbd515e19b154a28,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,13_0133,42
day2/members/tien/19_0311.webp,19_0311.webp,webp,109162,64af163c3068f83ba0e2fdae516c83201d03833ba420490e614f81700963e459,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,19_0311,42
day3/members/werner/08_0688.webp,08_0688.webp,webp,196338,b511a0c0602c06e364ef3103a266b6ab9086ea3863c23a61c040ba8a65c513c3,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,08_0688,42
day3/members/onanong/11_0042.webp,11_0042.webp,webp,147870,c5f007d2c5c5bf4fcc6f72d53f38acaca6ac4c4acf7f554a732786a8991653f5,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,11_0042,42
day3/members/luca/18_0573.webp,18_0573.webp,webp,137296,1c8f68f81f905fe10045f4f073f81cb907d693256f2c8e59228ae9fe5abdd9c9,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0573,42
day3/members/allie/17_0205.webp,17_0205.webp,webp,94168,3948caa7302026c1a63dbb3826e9c6de9a15a2e1fb62e048f4efa2725b6fbb49,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,17_0205,42
day3/members/bjorn/18_0629.webp,18_0629.webp,webp,190326,de34018e007775fa62a9d77ab76d402cafcde04e000878ffc2e5bae88e876353,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,18_0629,42
day3/members/florian/19_0349.webp,19_0349.webp,webp,182308,0c41f27b0c049835f969e7d9469c8e6ad75abd5a1638e25d8a1d81bcb4e3cce9,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,19_0349,42
day3/members/cathal/11_0509.webp,11_0509.webp,webp,279762,21ac97b9e7d53e430f949c4dc308d78c6e8a7e07eed43e0769ccf73aec5d177a,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,11_0509,42
day3/members/allie/17_0399.webp,17_0399.webp,webp,200778,0f694056f01c05564145b400a0c1bf794bfdfad2e3e27884c014a3fba68c20b8,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,17_0399,42
day1/members/klaus/09_0114.webp,09_0114.webp,webp,314744,b48b4daccb9508f768b3833784e0f1dba9508cc17b1cb500ece07208178c799f,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,09_0114,42
day4/members/klaus/11_0401.webp,11_0401.webp,webp,214004,706618661175edd5f95f749ff052825756f02b838734f17fe13a98d64ef5bcc7,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,11_0401,42
day4/members/luca/14_0559.webp,14_0559.webp,webp,186824,4481c9e6a9c7ec893cb61c3e32005daa7308ac8c3112687e08e38f6d472aa2cf,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,14_0559,42
day2/members/bjorn/19_0429.webp,19_0429.webp,webp,227902,9ef8d3aba16d42067426e924c8c100c5fdefdbcc26c51a7773e3e2d2e832b773,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,19_0429,42
day1/members/luca/12_0168.webp,12_0168.webp,webp,184108,9404c12c3a902f633659d11e6ce80717d0a04ac74285b41beb70d6ba528cd336,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,12_0168,42
day4/members/onanong/12_0450.webp,12_0450.webp,webp,142366,bb7367e86fe4b96bb29621488ca59ef9c893f1850d9627bd3bea6c8a21b36a7c,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,12_0450,42
day2/members/cathal/12_0044.webp,12_0044.webp,webp,172840,6c9144512f0816f70549a4cf9eec002e65438f9c8ce0eee2ace4dc3c08039018,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,12_0044,42
day3/members/klaus/15_0375.webp,15_0375.webp,webp,247052,a68f36f8acfd8f9f1884c901ec961fff5884230f4e00ba95e7d5756d030d508d,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,15_0375,42
day1/members/onanong/10_0201.webp,10_0201.webp,webp,211546,958c10df94ba44f210f271c1ae02eb46d1ade952e0f4dc1ad0e65b74bbd59e62,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,10_0201,42
day2/members/florian/14_0324.webp,14_0324.webp,webp,319698,767a2fc2cd07985c79f93dcd4f407c1a60e836b8807ad12a061f033adc2783bb,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,14_0324,42
day4/members/bao/11_0549.webp,11_0549.webp,webp,185360,1a17ea821c15af138901f3880d2073a93ed20524579b94fddced244d346dacc5,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,11_0549,42
day3/members/florian/12_0302.webp,12_0302.webp,webp,361890,2300d0e640dc3562044c2a277c98d2b56439292526c17911891a72e2d19b071f,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,12_0302,42
day3/members/allie/12_0570.webp,12_0570.webp,webp,140702,43812082b20a871fa6439bb4230d985cb015b2c16dfed7490cdc84578fcfa4eb,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,12_0570,42
day3/members/tien/09_0391.webp,09_0391.webp,webp,212536,cd53cb2426c91ec24a5e1df484e60042ed7ff65d2308ceba0ebafde4132e0838,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,09_0391,42
day4/members/luca/10_0077.webp,10_0077.webp,webp,287508,8941119f41bf3e091ffc8c0dd2b3add689c5c80e683c934d4b91487b42efedcf,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,10_0077,42
day3/members/stevan/20_0090.webp,20_0090.webp,webp,118662,051b647037cadd4217fb8e8f8eaca3b515c61a7ce2f84144f5308072148b73ae,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,20_0090,42
day3/members/klaus/18_0283.webp,18_0283.webp,webp,310760,efd00d680b91e38d288f88709ce22f44a6561ff8a97f21a2923ecbd7dfeb4c72,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,18_0283,42
day4/members/bjorn/08_0670.webp,08_0670.webp,webp,202016,627f8a31d92408360ca38e247bd67d81fd9fa50c3ee689861a5525641a4c8da0,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,08_0670,42
day3/members/luca/18_0517.webp,18_0517.webp,webp,163316,de976cfae63174860c46d2c6e935c4a0796239ae39db59900f219a392095d97a,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0517,42
day1/members/onanong/14_0049.webp,14_0049.webp,webp,275432,268e8db18048cec79df7abe8b57e15f2718feb1fb42c5f03ac5a80ec90e4a72f,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,14_0049,42
day1/members/luca/15_0372.webp,15_0372.webp,webp,213034,8f9270018e013cdbecfc23d45983e2337815a8c2253c3dfc79c0f49938bbe66e,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,15_0372,42
day4/members/cathal/13_0418.webp,13_0418.webp,webp,331998,935eaf0aca273e49abbcf7da15468bfb4796aa892dea6511a26665b7e66beec5,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,13_0418,42
day1/members/bjorn/10_0088.webp,10_0088.webp,webp,300992,1f732637d9e15a354d93de8d5e8200ee81ad39e90866ae108319c668ef708d07,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,10_0088,42
day2/members/werner/10_0252.webp,10_0252.webp,webp,167962,d94bccfca503c3b603e42a9b32edeba6af4e50db594d9fd9f56a33819f050855,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,10_0252,42
day4/members/bjorn/13_0126.webp,13_0126.webp,webp,198544,16db177531773273a5eea4393cb9b366e1ce68467cf347d71fc3363cab41322c,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,13_0126,42
day1/members/bjorn/11_0116.webp,11_0116.webp,webp,183858,eca9d8f54f95830ba1a1fd6bc8bc4121e570f9e09c5097455a7b1d7fa7c46db1,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,11_0116,42
day3/members/klaus/09_0194.webp,09_0194.webp,webp,305614,cab037019a16ee92520af603001c52e80e3da7167fdd21b918f7dd1fd348dde6,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,09_0194,42
day3/members/klaus/20_0128.webp,20_0128.webp,webp,137364,2cdb0eef86fd3c914e2b7213571bda736ced54a4eedd246c36d3a363e0dfaf48,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,20_0128,42
day1/members/florian/08_0341.webp,08_0341.webp,webp,164268,b265771723a4ba14df83d2dbef6629b7f0f26f1367efc68f1fbdc5f460da03b8,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,08_0341,42
day3/members/cathal/12_0524.webp,12_0524.webp,webp,482938,d5ef9b7cce4f1edc606330197aa539142fbd252e7124a35015cc9567ef259e59,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,12_0524,42
day2/members/onanong/17_0009.webp,17_0009.webp,webp,175712,f98a2dfc6eab6bd2d17d2469e9de962759d145d388537ac7eb62ab10573efcb2,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,17_0009,42
day3/members/klaus/12_0480.webp,12_0480.webp,webp,2097170,22802b279af1e067f2fef58855d59943c8fbb794cbcaec7c3b67893d44f5c6c4,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,12_0480,42
day1/members/werner/19_0255.webp,19_0255.webp,webp,175696,e4de755b4bb8f08eaea33feb5092af0bed8b23e15aea761fe45e039ff74bba98,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,19_0255,42
day1/members/werner/13_0606.webp,13_0606.webp,webp,162670,c39c3984511b126c1903ef14d9eda31d696bafab86c3255f6e612f9446d14db4,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,13_0606,42
day4/members/bjorn/10_0076.webp,10_0076.webp,webp,134792,f66eaaed97f15283a458a69be990b177b47de3db3284a3b3b249d35e1a382e4e,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,10_0076,42
day3/members/luca/19_0582.webp,19_0582.webp,webp,111894,bdcf67fd13641756164d6b22093f64acaafbc1b56bf08b989f075b4bdf186fd0,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,19_0582,42
day1/members/bjorn/18_0134.webp,18_0134.webp,webp,154210,22799e03804bc52aff8a88edbf21770a4a03d5445ede74c0ed49308adcbe9e5e,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,18_0134,42
day4/members/luca/10_0115.webp,10_0115.webp,webp,317400,6b9f56a1e5dcdad9ab583987154ca7b615c6f520b03fa04cc2ef47f3368f0109,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,10_0115,42
day3/members/bjorn/18_0483.webp,18_0483.webp,webp,200208,b0ba00a33a5f18da59770b57e5cec585de50eb9489de42ed1e4c7d1923ac1231,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,18_0483,42
day2/members/tien/19_0512.webp,19_0512.webp,webp,251616,6ffb3e9b30ec486dfeec84303434af090d31c9e30f5f89c3c6543e6fb88482b5,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,19_0512,42
day2/members/stevan/11_0452.webp,11_0452.webp,webp,292048,8b2e235ec41afab9c2b8c36a0ee1d76f621b5e8f4f825e7724e8e0f26ef895bb,3840,2160,stevan,egocentric,stevan,day2,ok,valid,day2,11_0452,42
day1/members/tien/08_0068.webp,08_0068.webp,webp,272044,e182274ff053de71ca6120f808a1eebcca0a7f8f002efdef12458a9812e19c08,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,08_0068,42
day1/members/florian/18_0328.webp,18_0328.webp,webp,169858,1ea29f748e770ac3baf1a271929c87bde6e14c6d0a65b71e1cc09f476616475e,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,18_0328,42
day2/members/onanong/18_0325.webp,18_0325.webp,webp,207562,760c33f5f0a2bedc54a1c7872a8b357f0c1771f41f705280c6700823749df78a,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,18_0325,42
day2/members/cathal/10_0597.webp,10_0597.webp,webp,182548,ca48ef27e22bbfe1920f910cad18ab7d3fd47561d8326ec9f0809fb6ed7b4378,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,10_0597,42
day3/members/klaus/11_0207.webp,11_0207.webp,webp,186116,d43c42a43260d6330249ce31b7ce39aa110749953428153243baf938bb7ac2cc,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,11_0207,42
day2/members/bjorn/15_0627.webp,15_0627.webp,webp,261246,0440a61d272ae253b6f26c8cc0f870b13d95d7476f64cb8effb750f4f8875f8c,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,15_0627,42
day2/members/onanong/14_0193.webp,14_0193.webp,webp,330012,44b9837ef2cb8dcb118fa5c5694d489c828c6b1611a6dca91e39b9fd12ea0a58,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,14_0193,42
