relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed
day1/members/stevan/11_0191.webp,11_0191.webp,webp,261452,f190d70fe3cc56957f9f00daaa2c5e14089d31d73376a95d2ad1933dd5f8c363,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,11_0191,42
day3/members/luca/18_0673.webp,18_0673.webp,webp,180362,2230508db425ba67b1d0fedd18f2c689e12a6bb61d9846dae217b29610d71f84,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0673,42
day4/members/onanong/10_0022.webp,10_0022.webp,webp,234012,4db8d287e16dec4296480416d83d7254316bef7f02fd82de859630ee2b6e24da,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,10_0022,42
day3/members/luca/18_0653.webp,18_0653.webp,webp,120334,35ddaee35f5e5e3d24a5d02f9d933506e19c7a33853f1fba841ba2b7d7f2a81c,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0653,42
day4/members/cathal/17_0646.webp,17_0646.webp,webp,192526,d9dd31975384dd19b2005ce14228df482db9795d0148dc87ed90415881bf9758,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,17_0646,42
day2/members/cathal/19_0702.webp,19_0702.webp,webp,161322,8cf8c6799bc26b7bbb5b55825773b4490c309bfe326f8772d306f7d1365d1f3f,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,19_0702,42
day1/members/allie/10_0243.webp,10_0243.webp,webp,273634,5e061138cb1614b8c3d8463391b32ad6f97c840dc4c5ec54e24d12a7c8835ae3,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,10_0243,42
day3/members/luca/18_0523.webp,18_0523.webp,webp,142718,a220d91e998f2c7a50fa138533e4a90c4d0fbe54e068c9406dfb301ad1173ce6,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0523,42
day4/members/allie/14_0034.webp,14_0034.webp,webp,199722,20829fe62d87abeae77e79d6b0cb2f28877c77384b41fa27aa30eae28eead582,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,14_0034,42
day1/members/luca/08_0407.webp,08_0407.webp,webp,97420,07f8bdaa49140f3511abfa715d0022f12e5241e8577a1094d957331b8fbd5d19,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0407,42
day2/members/luca/20_0597.webp,20_0597.webp,webp,247904,a051cf6cc30b250e642fd62d67fbcc25aa4b690816ef28c1d080c636a8a418ae,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,20_0597,42
day1/members/klaus/16_0178.webp,16_0178.webp,webp,128826,548db7e8bd032d2a01a41dc3fe4861622e0b40fe3d5bffce97325a394f458467,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,16_0178,42
day3/members/tien/20_0160.webp,20_0160.webp,webp,113198,160bd8ceb3af837ecf6b2bf3bbb00f912a9d7457f5b9f479704f34465241c921,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,20_0160,42
day1/members/onanong/18_0324.webp,18_0324.webp,webp,157448,ea457e07816b1deba27613b6592c2cffdbd6dc1c0d49770e8325cc27e2a2c160,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,18_0324,42
day4/members/stevan/12_0264.webp,12_0264.webp,webp,164156,ef224648cfcbb3a8de49d5b9231bd641057ce4e2b575d39236697732410da474,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,12_0264,42
day2/members/florian/15_0120.webp,15_0120.webp,webp,121522,818369fccc6ee033db8bc03750860f657c7b97ed2e96bf6a0a7ed65cccc895d6,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,15_0120,42
day1/members/cathal/13_0067.webp,13_0067.webp,webp,219420,08f2f15132633faf8a1136c9db0e4354ea13fff1edbd9efd1a80de2fa36752a0,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,13_0067,42
day1/members/luca/11_0071.webp,11_0071.webp,webp,187982,02f2b2c51e064321fbfb0b9e6febdec6655e02b9b1fc595bf8cccfab2204a769,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,11_0071,42
day1/members/allie/15_0612.webp,15_0612.webp,webp,203512,711b0e5e1ef5ee427db577addb9c925321b4dc8157db891b34924d392d4e0f36,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,15_0612,42
day1/members/allie/10_0464.webp,10_0464.webp,webp,233992,e47c3f23a5b0ef595cfbb1a733a54abb1a4424cea64c2e521e3d60db849e411e,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,10_0464,42
day4/members/bao/13_0189.webp,13_0189.webp,webp,227934,70aa31a4437db602fd4365f9a9c16f23f0a6451601fa13278a62ed291c2bb522,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,13_0189,42
day1/members/bjorn/09_0086.webp,09_0086.webp,webp,224708,208ed01442f9d00374ad813b0e66d8f08e623ce2989a28c11677d86dfae16518,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,09_0086,42
day1/members/luca/08_0019.webp,08_0019.webp,webp,95830,553353a07d2c35de13a716565da3d5e653e2ea9d6916dfd13bbdde924e635caf,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0019,42
day2/members/florian/12_0445.webp,12_0445.webp,webp,431484,445a4dd34800af6298e7401216706e7714aa53e4fb4935a35287a1b3902f89a8,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,12_0445,42
day1/members/werner/16_0557.webp,16_0557.webp,webp,368016,de8df6be55b7c6a43dc40c8a2ca4fc0f850ca1718b592a25c7bbc6f6888e6756,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,16_0557,42
day4/members/allie/15_0146.webp,15_0146.webp,webp,104760,e61a3edf33420dc4c76c86bf9defb29c4bf7ca1b20bb39ef1f07589d9bc4923d,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,15_0146,42
day2/members/klaus/17_0578.webp,17_0578.webp,webp,278688,31ae358003976f98a058801fd15c0b4338a6eb88bf4ddf276b5a8c7386bfcda6,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,17_0578,42
day1/members/florian/20_0502.webp,20_0502.webp,webp,165542,31840538e7a7a49428427db321606d744f371fc528e268f6da8195869940c239,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,20_0502,42
day2/members/allie/16_0484.webp,16_0484.webp,webp,299482,73bc86766256332a974867e05bb8ad688d511151e42ed03f75ea2343761d8138,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,16_0484,42
day1/members/bjorn/09_0082.webp,09_0082.webp,webp,271202,992c768269a1115bf081d6fbf030943ff8b122cca2001a6814829a5c8c165a13,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,09_0082,42
day2/members/klaus/16_0012.webp,16_0012.webp,webp,311568,b706b7eb930bf6985d312acabb0d31ef957f3f96e3170de51a8651f7ea04262b,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,16_0012,42
day1/members/luca/10_0459.webp,10_0459.webp,webp,218400,7e2129db4f6bb960d04d19a2ed8883b6777c26136f2ffa1c7f376b2c02d50d0f,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,10_0459,42
day4/members/werner/14_0674.webp,14_0674.webp,webp,174598,c1ae022585d311574abde0cf126dc1dade5642e3d60168d730b8cfac8d07b642,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,14_0674,42
day2/members/werner/13_0114.webp,13_0114.webp,webp,297006,e8386b6a1a9f75eeeabd57dab1041b887cb4e0babbbb5b4805fe8e9422eaf53b,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,13_0114,42
day3/members/klaus/19_0367.webp,19_0367.webp,webp,103854,02eb84a776ac23c944d352ce5ff45e348dd8bf0e2c02e778519642dcde804c6d,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,19_0367,42
day4/members/stevan/18_0462.webp,18_0462.webp,webp,165872,e029d0f7f0cd723a7ead81f4389b9af127ad678da6b287a09bbd3b01f9804326,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,18_0462,42
day1/members/luca/14_0319.webp,14_0319.webp,webp,270432,dd94763843f1384ce74876c27cf952f9533a0aee9adad240a018d1ff6b304adb,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,14_0319,42
day1/members/cathal/09_0230.webp,09_0230.webp,webp,256898,1e4c7c22083642cb06df6e1f6e41a218fc4cac0b17be5b29c10aa35c8c4f44ca,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,09_0230,42
day4/members/florian/10_0552.webp,10_0552.webp,webp,273366,2115e6418f9c60f485fc4e64b833cc24ab9f0bff07a20c0c3819739a6c2d0717,3840,2160,florian,egocentric,florian,day4,ok,valid,day4,10_0552,42
day1/members/florian/08_0373.webp,08_0373.webp,webp,144036,db2444b2b3e3d072a47150403631b8d0ee45a5ec884aec900fbac13e4df65839,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,08_0373,42
day2/members/tien/13_0688.webp,13_0688.webp,webp,213480,a25e20555b0008148c91f390b81c29be9e83c95ca7231a29482b951b8487089c,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,13_0688,42
day3/members/werner/08_0205.webp,08_0205.webp,webp,352202,dbc54698c16fd5634c47363a40bac9c05e943b5309bf3f1d2359eba7daa11c31,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,08_0205,42
day3/members/onanong/17_0025.webp,17_0025.webp,webp,144218,d30081dc96c7f5b9c167c25c665f4069679ecc3b7ec34bec5216c674ff06314e,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,17_0025,42
day3/members/luca/13_0260.webp,13_0260.webp,webp,523960,102742791138cb4582fc55549d0ecb5ceb22fdc3d4b4e96628e47e015bba8ecc,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,13_0260,42
day3/members/allie/12_0583.webp,12_0583.webp,webp,134512,11aa0d127a34a3b983d778480e57f77dae6958817f9c9ce2d7975bba7e773fc8,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,12_0583,42
day3/members/bjorn/18_0105.webp,18_0105.webp,webp,205414,457a6236858cbbb38f5ec1c5f60f7ba9e71c9f261087cacb2ce59276f5f45e17,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,18_0105,42
day3/members/florian/12_0608.webp,12_0608.webp,webp,1010500,eac0b783ad6abb6cf790daa57bec78d3f44ce712aa410a62c3b79f5de92542c3,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,12_0608,42
day3/members/cathal/12_0291.webp,12_0291.webp,webp,236670,cd4240a384c50e53dd21782e30121cebb290a9dd463252713bf89d6afa06bcd2,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,12_0291,42
day3/members/allie/08_0528.webp,08_0528.webp,webp,140642,15182c770889f0e71647ea367f5b38097775a8bbc6f9e8c85f96e051a0725e85,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,08_0528,42
day1/members/klaus/15_0008.webp,15_0008.webp,webp,275240,0f64825709435784eea984f121139a3439cf35e3fb83fbf04981552991d184a4,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,15_0008,42
day4/members/klaus/11_0714.webp,11_0714.webp,webp,189154,054638bc709e0dd4b21dcde26b97e32733834e7757d5903f0e309618168a816b,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,11_0714,42
day4/members/luca/14_0643.webp,14_0643.webp,webp,1335082,895c6c72a0f5289ea0950d9dc94884f19d0d86147ce0b397589a5364894d3542,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,14_0643,42
day2/members/bjorn/19_0281.webp,19_0281.webp,webp,172572,caae1bd33752a4ff5164b1c325274d1852b216863ce74fe4d0c58571700674b1,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,19_0281,42
day1/members/luca/13_0206.webp,13_0206.webp,webp,398186,90f44e41f100fcf18022dd262ebfc0f76d97ccffbb461481ce28af5b42b98cf6,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,13_0206,42
day4/members/onanong/10_0685.webp,10_0685.webp,webp,264670,52fac4be5ff35f8e985fb90fde89ac46d13ced6547a4b56481fb671e40e09185,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,10_0685,42
day2/members/cathal/17_0467.webp,17_0467.webp,webp,231898,0a7dd8ab54a3343a31abba6b084c713f6b7a068ad14c136cbcb17a95451a242e,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,17_0467,42
day3/members/klaus/18_0264.webp,18_0264.webp,webp,210160,a2dea40ce2bc5ddfd3e4d45f97f1a42e278b1c950a04dcc34f92b963ac79f85a,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,18_0264,42
day1/members/onanong/13_0698.webp,13_0698.webp,webp,186544,26248f288cbdd3781c149fd01b66e12778331d927dcfcb9b6b811ed7755b4cf3,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,13_0698,42
day2/members/florian/12_0595.webp,12_0595.webp,webp,361692,8393bd646671d47984f38a237ac16b215353bb0b13f4d11db5fd5289d963bd06,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,12_0595,42
day4/members/bao/14_0391.webp,14_0391.webp,webp,303150,d1c3897bc31433f7c8593918071a3454f55fb8c2fc87dcacf3d32a4edeb3dbd9,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,14_0391,42
day3/members/florian/14_0709.webp,14_0709.webp,webp,395338,0b9cfc3a06e593e785f0ce5e1216fbf327b2a4e88edf5324557e8b74a26f1ba2,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,14_0709,42
day3/members/allie/12_0444.webp,12_0444.webp,webp,1726564,8e30329bb5aace69d721540e84fed50f3d04f00abd7def88edcbd1fb4453e0b3,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,12_0444,42
day3/members/tien/14_0528.webp,14_0528.webp,webp,183498,82dd296d08459765b996cbd24bf8bad92c403c1381f3c90f6d28aaecffef321d,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,14_0528,42
day4/members/luca/10_0442.webp,10_0442.webp,webp,282230,2bdf7e2943798d36e8d58902bb443fa39b34a79aef972f99f9bdc01aad07822e,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,10_0442,42
day3/members/stevan/08_0715.webp,08_0715.webp,webp,242386,f088ea1ad0c987515a3ae42173b2f8700e68bc108db08ba8095e7a3588031ad4,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,08_0715,42
day3/members/klaus/12_0626.webp,12_0626.webp,webp,291118,4e90cb1da82a8e364835097fdf1324a8f067ad8d43dffa3f1212e14bf02db138,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,12_0626,42
day4/members/bjorn/09_0203.webp,09_0203.webp,webp,178786,36e7886b5c395dc04b8384198b309d0eb5e7fa2284a6622fa1f5c9cd803a0f56,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,09_0203,42
day3/members/luca/11_0346.webp,11_0346.webp,webp,173932,e4287f019f39de10014d94bc335c67afa20e1621fa45270a64d3b76e097ddcdd,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,11_0346,42
day1/members/onanong/09_0143.webp,09_0143.webp,webp,329016,06bbe048998305721728cb5647a903ad46959da8b4dc6eecb7619acf721ceb13,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,09_0143,42
day1/members/luca/12_0630.webp,12_0630.webp,webp,116858,7fe354c8386f6f22c3f1eb3eb50e11e59b86e676dc8bab0cb6c93cdc8487ae57,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,12_0630,42
day4/members/cathal/11_0463.webp,11_0463.webp,webp,291450,02f24cb1847b545194675f8d5fbecbe317e7683b65bdfb3b3c146fab70e78b50,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,11_0463,42
day1/members/bjorn/15_0192.webp,15_0192.webp,webp,168822,a0f2660cedfb58536cc704f9839308f4bf5c8ac1edb871340f41240264a38859,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,15_0192,42
day2/members/werner/18_0110.webp,18_0110.webp,webp,120534,4d8a495b45c057dde8ffc64e120b4453b1345c9ab1eb9bf2f40003bb10bdf419,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,18_0110,42
day4/members/bjorn/11_0562.webp,11_0562.webp,webp,176920,9503749e8695013306a41eb7ddf31e9024c92e0510cf63a09ba680a13ce6e5d0,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,11_0562,42
day1/members/bjorn/10_0469.webp,10_0469.webp,webp,223802,5408b9c4407a9e0f2e5a7991f6de502a3ec06c3ba404058fd02627c86bfd78ac,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,10_0469,42
day3/members/klaus/14_0341.webp,14_0341.webp,webp,421654,2612ddcb8de592928874ec58213caee4ba560a60a98ec9d512d48fc3dab397b7,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,14_0341,42
day3/members/klaus/09_0637.webp,09_0637.webp,webp,101738,d56ea2f70db5d349fa3d6b780f8394d96d610b93f89677b5953165ca6abe3328,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,09_0637,42
day1/members/florian/15_0167.webp,15_0167.webp,webp,263594,734609271ce5488f201ecc64da13133776d56ff7165d5a0b7fa13d6988b2f536,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,15_0167,42
day3/members/cathal/18_0538.webp,18_0538.webp,webp,161952,ffecdb9f617d591c68b1a7d343f94bc26e900c4071087b303db1d3e3144969b6,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,18_0538,42
day2/members/onanong/10_0607.webp,10_0607.webp,webp,308302,0ab878ba744236a8f5ac60cddf8f3873427e63c37a844a385a1e99ac6d8075ad,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,10_0607,42
day3/members/klaus/11_0612.webp,11_0612.webp,webp,414564,381a958a307306c2005e9b8eefd77a29b33a141c4952f2fe4bee1da032848d78,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,11_0612,42
day1/members/werner/18_0572.webp,18_0572.webp,webp,233902,ce6b04c19e2ce99376ca71677a3e7258e9f7f3764cacb69371005e492fdf3919,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,18_0572,42
day1/members/werner/13_0541.webp,13_0541.webp,webp,108946,d6d445c3c88f0f60282ac0b49288541d22e4b4a4432ab145adff4a6769d0bcba,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,13_0541,42
day4/members/bjorn/13_0436.webp,13_0436.webp,webp,261258,6ee5f94e2f80d83368dea9b80e65da99603dc20c12aa2ed106260bbaae0a7749,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,13_0436,42
day3/members/luca/08_0403.webp,08_0403.webp,webp,216102,b6534162f664ece3840b043821205a94f6573f81f5317d83215d9371765d10a3,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,08_0403,42
day1/members/bjorn/14_0337.webp,14_0337.webp,webp,325266,834e6fcb47280e40aa46475e01b837ccb222d6cf8b6f99a22ceeaf3a93ff1576,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,14_0337,42
day4/members/luca/10_0663.webp,10_0663.webp,webp,255200,828326a9b9aa9f76f2b1855206aad29b23ac42e4a4042147c6971fa5d80c1d20,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,10_0663,42
day3/members/bjorn/13_0090.webp,13_0090.webp,webp,283148,3949d6df86faeacd2ed6652b78dac9f5620131ce107da34896fab3bd9e51b69e,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,13_0090,42
day2/members/tien/19_0590.webp,19_0590.webp,webp,178134,1f39ee2e004d27301d0a94eb4ff6bc56493edd862bf786b47903e84106861e25,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,19_0590,42
day2/members/stevan/09_0089.webp,09_0089.webp,webp,210118,12e3d14e4ee5f9b4c4c5b4de469cf67fa958c9a254a58fede838dc3cf46aae2f,3840,2160,stevan,egocentric,stevan,day2,ok,valid,day2,09_0089,42
day1/members/tien/10_0338.webp,10_0338.webp,webp,167928,d9fc031ba564b888472ca74df9d066c84fe10fad33fd96c5bc4da79d6656308d,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,10_0338,42
day1/members/florian/17_0281.webp,17_0281.webp,webp,266662,abc72e9f6c8e6bddb0b7084ddcf631173cddae57ff0da5e42798a81820941629,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,17_0281,42
day2/members/onanong/10_0527.webp,10_0527.webp,webp,220178,66ba01a35e2231420d0b76c095dd54430af7beaa1957b19e9ad1436213aae105,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,10_0527,42
day2/members/cathal/17_0136.webp,17_0136.webp,webp,241764,165d63edb12c35728c1cfe26169b9ec47333401950c0b45d58c77b1b50f699d5,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,17_0136,42
day3/members/klaus/18_0030.webp,18_0030.webp,webp,288554,0fbb5ca3e9f5507d2c96734c6a69ecc113ccbaf545f333cf79efdb5245f0b576,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,18_0030,42
day2/members/bjorn/18_0374.webp,18_0374.webp,webp,187994,be9397b60186a6d27f00a083c8682b1466c38e15f385b87a132732f57fcc2a1e,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,18_0374,42
day2/members/onanong/14_0386.webp,14_0386.webp,webp,255830,b61b23d20a71a44200e21f233bc057a85f51fcf7d9880289dabe239545129b7f,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,14_0386,42
