relative_path,method,output_path,status,box_count,runtime_seconds
day1/members/werner/11_0515.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/11_0515.webp,ok,1,0.20688564204432164
day1/members/werner/11_0547.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/11_0547.webp,ok,0,0.0
day1/members/werner/13_0365.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/13_0365.webp,ok,0,0.0
day1/members/werner/13_0606.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/13_0606.webp,ok,0,0.0
day1/members/werner/14_0048.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/14_0048.webp,ok,0,0.0
day1/members/werner/14_0080.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/14_0080.webp,ok,0,0.0
day1/members/werner/15_0198.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/15_0198.webp,ok,0,0.0
day1/members/werner/15_0199.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/15_0199.webp,ok,0,0.0
day1/members/werner/15_0312.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/15_0312.webp,ok,0,0.0
day1/members/werner/17_0457.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/17_0457.webp,ok,0,0.0
day1/members/werner/18_0011.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/18_0011.webp,ok,5,0.6738494239504591
day1/members/werner/18_0148.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/18_0148.webp,ok,6,0.7905903694269933
day1/members/werner/18_0484.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/18_0484.webp,ok,3,0.5002640850200063
day1/members/werner/19_0255.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/19_0255.webp,ok,1,0.6360071593851936
day1/members/werner/19_0438.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/19_0438.webp,ok,4,0.619304390687087
day2/members/klaus/10_0219.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/10_0219.webp,ok,3,0.9008275329973903
day2/members/klaus/10_0464.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/10_0464.webp,ok,3,0.9616725329973903
day2/members/klaus/10_0629.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/10_0629.webp,ok,5,0.7736770106548189
day2/members/klaus/12_0153.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/12_0153.webp,ok,0,0.0
day2/members/klaus/12_0264.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/12_0264.webp,ok,0,0.0
day2/members/klaus/12_0531.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/12_0531.webp,ok,0,0.0
day2/members/klaus/13_0148.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/13_0148.webp,ok,4,0.619304390687087
day2/members/klaus/13_0331.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/13_0331.webp,ok,4,1.0589374784739247
day2/members/klaus/15_0590.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/15_0590.webp,ok,0,0.0
day2/members/klaus/18_0506.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/18_0506.webp,ok,4,0.5571084784739246
day2/members/klaus/18_0601.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/18_0601.webp,ok,2,0.36355762220259985
day2/members/klaus/18_0665.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/18_0665.webp,ok,3,0.5002640850200063
day2/members/klaus/19_0493.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/19_0493.webp,ok,5,0.6738494239504591
day2/members/werner/10_0252.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/10_0252.webp,ok,2,0.8192676222025999
day2/members/werner/12_0480.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/12_0480.webp,ok,2,0.32362658752085594
day2/members/werner/13_0432.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/13_0432.webp,ok,0,0.0
day2/members/werner/13_0648.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/13_0648.webp,ok,0,0.0
day2/members/werner/13_0683.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/13_0683.webp,ok,0,0.0
day2/members/werner/14_0229.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/14_0229.webp,ok,1,0.7299931593851936
day2/members/werner/15_0625.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/15_0625.webp,ok,2,0.35472454362743716
day2/members/werner/16_0476.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/16_0476.webp,ok,0,0.0
day2/members/werner/17_0039.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/17_0039.webp,ok,0,0.0
day2/members/werner/17_0115.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/17_0115.webp,ok,1,0.22685115938519357
day2/members/werner/18_0289.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/18_0289.webp,ok,0,0.0
day2/members/werner/19_0608.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/19_0608.webp,ok,1,0.20688564204432164
day2/members/werner/20_0007.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/20_0007.webp,ok,6,0.7905903694269933
day2/members/werner/20_0389.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/20_0389.webp,ok,0,0.0
day2/members/werner/20_0424.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/20_0424.webp,ok,7,1.0161741612765618
day2/members/werner/20_0620.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/20_0620.webp,ok,0,0.540087
day3/members/klaus/08_0380.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/08_0380.webp,ok,3,0.48701446715726204
day3/members/klaus/09_0194.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/09_0194.webp,ok,1,0.22685115938519357
day3/members/klaus/11_0207.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/11_0207.webp,ok,0,0.0
day3/members/klaus/12_0480.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/12_0480.webp,ok,0,0.0
day3/members/klaus/12_0484.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/12_0484.webp,ok,0,0.0
day3/members/klaus/13_0098.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/13_0098.webp,ok,0,0.0
day3/members/klaus/15_0375.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/15_0375.webp,ok,0,0.0
day3/members/klaus/17_0530.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/17_0530.webp,ok,0,0.0
day3/members/klaus/18_0283.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/18_0283.webp,ok,7,1.5445299362896314
day3/members/klaus/18_0613.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/18_0613.webp,ok,5,0.7736770106548189
day3/members/klaus/19_0688.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/19_0688.webp,ok,0,0.0
day3/members/klaus/19_0704.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/19_0704.webp,ok,1,0.5782946200976122
day3/members/klaus/20_0128.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/20_0128.webp,ok,5,0.7736770106548189
day3/members/werner/08_0498.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/08_0498.webp,ok,1,0.20688564204432164
day3/members/werner/08_0594.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/08_0594.webp,ok,2,0.36355762220259985
day3/members/werner/08_0619.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/08_0619.webp,ok,2,0.36355762220259985
day3/members/werner/08_0688.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/08_0688.webp,ok,3,0.5002640850200063
day3/members/werner/10_0468.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/10_0468.webp,ok,2,0.36355762220259985
day3/members/werner/10_0493.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/10_0493.webp,ok,4,0.5571084784739246
day3/members/werner/12_0583.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/12_0583.webp,ok,0,0.0
day3/members/werner/16_0328.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/16_0328.webp,ok,1,0.20688564204432164
day3/members/werner/17_0005.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/17_0005.webp,ok,1,0.20688564204432164
day3/members/werner/17_0301.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/17_0301.webp,ok,1,0.22243462009761228
day3/members/werner/19_0360.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/19_0360.webp,ok,0,0.48100094547653427
day3/members/werner/20_0141.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/20_0141.webp,ok,1,0.20688564204432164
day4/members/klaus/08_0554.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/08_0554.webp,ok,0,0.0
day4/members/klaus/09_0320.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/09_0320.webp,ok,1,0.22243462009761228
day4/members/klaus/11_0401.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/11_0401.webp,ok,6,0.9103834734722251
day4/members/klaus/12_0118.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/12_0118.webp,ok,7,1.0161741612765618
day4/members/klaus/12_0644.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/12_0644.webp,ok,8,1.183796399107038
day4/members/klaus/13_0393.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/13_0393.webp,ok,8,1.0240722603800623
day4/members/klaus/13_0503.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/13_0503.webp,ok,6,0.8838842377467369
day4/members/klaus/14_0224.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/14_0224.webp,ok,9,1.3205028619244443
day4/members/klaus/14_0702.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/14_0702.webp,ok,0,0.0
day4/members/werner/08_0208.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/08_0208.webp,ok,1,0.22243462009761228
day4/members/werner/08_0337.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/08_0337.webp,ok,2,0.36355762220259985
day4/members/werner/09_0017.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/09_0017.webp,ok,0,0.0
day4/members/werner/10_0441.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/10_0441.webp,ok,0,0.0
day4/members/werner/11_0358.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/11_0358.webp,ok,6,0.8838842377467369
day4/members/werner/12_0528.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/12_0528.webp,ok,3,0.9278290850200063
day4/members/werner/13_0537.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/13_0537.webp,ok,5,0.7515943142169119
day4/members/werner/14_0045.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/14_0045.webp,ok,5,0.7736770106548189
day4/members/werner/18_0362.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/18_0362.webp,ok,0,0.0
day4/members/werner/18_0672.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/18_0672.webp,ok,3,0.5002640850200063
day1/members/florian/08_0341.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/08_0341.webp,ok,0,0.0
day1/members/florian/08_0717.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/08_0717.webp,ok,5,0.7736770106548189
day1/members/florian/09_0596.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/09_0596.webp,ok,0,0.0
day1/members/florian/10_0419.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/10_0419.webp,ok,7,1.0161741612765618
day1/members/florian/11_0210.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/11_0210.webp,ok,2,0.35472454362743716
day1/members/florian/11_0219.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/11_0219.webp,ok,3,0.48701446715726204
day1/members/florian/13_0133.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/13_0133.webp,ok,1,0.22685115938519357
day1/members/florian/15_0199.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/15_0199.webp,ok,4,0.5571084784739246
day1/members/florian/15_0647.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/15_0647.webp,ok,0,0.0
day1/members/florian/16_0525.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/16_0525.webp,ok,1,0.6860216200976124
day1/members/florian/17_0649.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/17_0649.webp,ok,6,1.3531062377467369
day1/members/florian/18_0042.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/18_0042.webp,ok,5,0.7515943142169119
day1/members/florian/18_0275.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/18_0275.webp,ok,3,0.48701446715726204
day1/members/florian/18_0328.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/18_0328.webp,ok,0,0.0
day1/members/florian/18_0375.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/18_0375.webp,ok,0,0.0
day1/members/florian/19_0244.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/19_0244.webp,ok,0,0.0
day1/members/florian/20_0151.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/20_0151.webp,ok,0,0.0
day1/members/stevan/08_0330.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/08_0330.webp,ok,0,0.0
day1/members/stevan/08_0631.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/08_0631.webp,ok,0,0.0
day1/members/stevan/10_0179.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/10_0179.webp,ok,4,0.6369705478374125
day1/members/stevan/10_0250.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/10_0250.webp,ok,4,0.6369705478374125
day1/members/stevan/11_0011.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/11_0011.webp,ok,6,0.9103834734722251
day1/members/stevan/11_0456.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/11_0456.webp,ok,0,0.0
day1/members/stevan/17_0340.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/17_0340.webp,ok,1,0.5683276420443216
day1/members/stevan/18_0014.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/18_0014.webp,ok,6,0.8838842377467369
day1/members/stevan/18_0567.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/18_0567.webp,ok,4,0.619304390687087
day1/members/stevan/18_0597.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/18_0597.webp,ok,3,0.48701446715726204
day1/members/stevan/18_0660.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/18_0660.webp,ok,0,0.0
day1/members/stevan/19_0205.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/19_0205.webp,ok,0,0.0
day2/members/florian/10_0103.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/10_0103.webp,ok,2,0.32362658752085594
day2/members/florian/11_0279.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/11_0279.webp,ok,3,0.44036753299739034
day2/members/florian/12_0020.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/12_0020.webp,ok,0,0.527052
day2/members/florian/12_0418.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/12_0418.webp,ok,0,0.634517923529825
day2/members/florian/12_0439.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/12_0439.webp,ok,0,0.0
day2/members/florian/14_0042.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/14_0042.webp,ok,0,0.0
day2/members/florian/14_0293.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/14_0293.webp,ok,9,1.1408132058565965
day2/members/florian/14_0303.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/14_0303.webp,ok,8,1.1484640848063867
day2/members/florian/14_0324.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/14_0324.webp,ok,9,1.3205028619244443
day2/members/florian/14_0672.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/14_0672.webp,ok,2,0.35472454362743716
day2/members/florian/14_0717.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/14_0717.webp,ok,1,0.6475046420443216
day2/members/florian/15_0006.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/15_0006.webp,ok,0,0.506772
day2/members/florian/15_0118.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/15_0118.webp,ok,1,0.20688564204432164
day2/members/florian/15_0395.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/15_0395.webp,ok,0,0.0
day2/members/florian/19_0363.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/florian/19_0363.webp,ok,0,0.0
day2/members/stevan/09_0309.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/stevan/09_0309.webp,ok,0,0.0
day2/members/stevan/10_0281.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/stevan/10_0281.webp,ok,1,0.20688564204432164
day2/members/stevan/11_0382.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/stevan/11_0382.webp,ok,6,1.2086583694269932
day2/members/stevan/11_0452.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/stevan/11_0452.webp,ok,7,1.0470899362896313
day2/members/stevan/11_0699.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/stevan/11_0699.webp,ok,1,0.22243462009761228
day2/members/stevan/20_0706.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/stevan/20_0706.webp,ok,2,0.32362658752085594
day3/members/florian/10_0402.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/florian/10_0402.webp,ok,0,0.0
day3/members/florian/10_0693.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/florian/10_0693.webp,ok,1,0.6358676200976123
day3/members/florian/11_0647.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/florian/11_0647.webp,ok,0,0.0
day3/members/florian/12_0302.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/florian/12_0302.webp,ok,1,0.22685115938519357
day3/members/florian/14_0452.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/florian/14_0452.webp,ok,1,0.6924426420443217
day3/members/florian/15_0318.webp,adaptive_artifact_gated_policy,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/florian/15_0318.webp,ok,6,0.8838842377467369
