protocol_id,image_id,evaluation_split,ground_truth_risk_state,predicted_risk_state,variant,screen_area_threshold,ground_truth_text_count,ground_truth_screen_count,predicted_text_count,predicted_screen_count,privacy_score,text_ocr_suppression_rate,text_ocr_privacy_score,text_region_obscuration,screen_region_obscuration,utility_score,SSIM,LPIPS,non_sensitive_change_fraction,runtime_seconds,runtime_score,success_score,multimodal_anonymisation_score
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_blur_screen_blur,,0,3,2,4,0.3287941069150761,,,,0.3287941069150761,0.4768232091902725,0.953646418380545,0.1005723923444747,0.053549601859741,0.0330784089892404,0.9669215910107596,1.0,0.5041361753156958
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_pixelate_screen_pixelate,,0,3,2,4,0.2978825873568637,,,,0.2978825873568637,0.7105848100077758,0.9819282181643746,0.0280379299074411,0.0339297548045062,0.0162567880033748,0.9837432119966252,1.0,0.5604910578804271
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_fill_screen_fill,,0,3,2,4,0.989570093907837,,,,0.989570093907837,0.4091946178533405,0.8183892357066811,0.1483015269041061,0.0904982801603079,0.0108354270050767,0.9891645729949232,1.0,0.816459889609413
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_blur_screen_fill,,0,3,2,4,0.989570093907837,,,,0.989570093907837,0.4119416117045512,0.8238832234091024,0.142869085073471,0.0880095090830677,0.013029212001129,0.986970787998871,1.0,0.8170646092651709
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_pixelate_screen_blur,,0,3,2,4,0.3287941069150761,,,,0.3287941069150761,0.4770730311686645,0.9541460623373292,0.0983152538537979,0.0532908369886501,0.0338005660014459,0.966199433998554,1.0,0.5041389062079928
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_fill_screen_blur,,1,1,0,1,0.5015655275722355,1.0,1.0,0.4161582958778568,0.1782835663811139,0.4856648795900524,0.9713297591801048,0.0551799908280372,0.0234738436111798,0.0281259789917385,0.9718740210082616,1.0,0.5936696297639596
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_blur_screen_blur,,1,1,0,1,0.5015655275722355,1.0,1.0,0.4161582958778568,0.1782835663811139,0.4856648795900524,0.9713297591801048,0.0551799908280372,0.0234738436111798,0.0301389529922744,0.9698610470077256,1.0,0.5934683323639061
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_pixelate_screen_pixelate,,1,1,0,1,0.4552667836311737,1.0,1.0,0.3546260147616054,0.1041457628338657,0.8341273414414709,0.9898362700783384,0.0160790793597698,0.0120095808182287,0.0150066109927138,0.9849933890072862,1.0,0.6763709331487567
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_fill_screen_fill,,1,1,0,1,0.9923502842353362,1.0,1.0,0.9985504630929588,0.9851354295427848,0.4320660607941948,0.8641321215883896,0.1244775354862213,0.0533237133640668,0.008442427002592,0.991557572997408,1.0,0.8249507176556673
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_blur_screen_fill,,1,1,0,1,0.9923502842353362,1.0,1.0,0.9985504630929588,0.9851354295427848,0.4320660607941948,0.8641321215883896,0.1244775354862213,0.0533237133640668,0.0074961540085496,0.9925038459914504,1.0,0.8250453449550715
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_pixelate_screen_blur,,1,1,0,1,0.5015655275722355,1.0,1.0,0.4161582958778568,0.1782835663811139,0.4856648795900524,0.9713297591801048,0.0551799908280372,0.0234738436111798,0.0273267779994057,0.9726732220005944,1.0,0.5937495498631928
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_fill_screen_blur,,0,1,4,1,0.5512695270002255,,,,0.5512695270002255,0.5682773967210566,0.9671791950114796,0.0415312200784683,0.0283723235527359,0.0198075540101854,0.9801924459898146,1.0,0.6441372271154111
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_blur_screen_blur,,0,1,4,1,0.5512695270002255,,,,0.5512695270002255,0.681081135938274,0.9759200163080436,0.0306878872215747,0.0255273592386994,0.0205678769998485,0.9794321230001516,1.0,0.67790231658161
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_pixelate_screen_pixelate,,0,1,4,1,0.4124423108151509,,,,0.4124423108151509,0.9117908330629064,0.9902868051071554,0.0083352569490671,0.0186875495638382,0.0122376020008232,0.9877623979991768,1.0,0.6785346451263651
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_fill_screen_fill,,0,1,4,1,0.9859043640485342,,,,0.9859043640485342,0.4666558158349785,0.933311631669957,0.060967706143856,0.0382831086439333,0.0079397590016014,0.9920602409983984,1.0,0.8321549508746006
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_blur_screen_fill,,0,1,4,1,0.9859043640485342,,,,0.9859043640485342,0.4736725162490953,0.942052452966521,0.0497353710234165,0.0354381443298969,0.0092564249935094,0.9907435750064906,1.0,0.8341282943996448
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_pixelate_screen_blur,,0,1,4,1,0.5512695270002255,,,,0.5512695270002255,0.7055361899937798,0.9766561603954652,0.0282791890203952,0.0245479777954004,0.0166743720037629,0.983325627996237,1.0,0.6856281832978703
MM2_0016,day1/members/onanong/13_0418.webp,test,screen_present,screen_present,text_fill_screen_blur,,0,1,0,1,0.2465575473607698,,,,0.2465575473607698,0.8142110727731164,0.9916933447130076,0.0181635599583387,0.0035046751973348,0.0154248489998281,0.984575151000172,1.0,0.5659996106123371
MM2_0016,day1/members/onanong/13_0418.webp,test,screen_present,screen_present,text_blur_screen_blur,,0,1,0,1,0.2465575473607698,,,,0.2465575473607698,0.8142110727731164,0.9916933447130076,0.0181635599583387,0.0035046751973348,0.0151326710038119,0.984867328996188,1.0,0.5660288284119387
MM2_0016,day1/members/onanong/13_0418.webp,test,screen_present,screen_present,text_pixelate_screen_pixelate,,0,1,0,1,0.2104224438243637,,,,0.2104224438243637,0.9384914009428488,0.9960937623990508,0.0059555480256676,0.0032270576676583,0.0114497369941091,0.9885502630058908,1.0,0.5856136684956255
MM2_0016,day1/members/onanong/13_0418.webp,test,screen_present,screen_present,text_fill_screen_fill,,0,1,0,1,0.9995819345911032,,,,0.9995819345911032,0.6889202387705928,0.9728445890695824,0.0297502055764198,0.0039791845920302,0.0103679579915478,0.989632042008452,1.0,0.9054302431275746
