protocol_id,image_id,evaluation_split,ground_truth_risk_state,predicted_risk_state,variant,screen_area_threshold,ground_truth_text_count,ground_truth_screen_count,predicted_text_count,predicted_screen_count,privacy_score,text_ocr_suppression_rate,text_ocr_privacy_score,text_region_obscuration,screen_region_obscuration,utility_score,SSIM,LPIPS,non_sensitive_change_fraction,runtime_seconds,runtime_score,success_score,multimodal_anonymisation_score
MM2_0003,day1/members/onanong/10_0305.webp,development,screen_present,screen_present,text_fill_screen_blur,,0,1,0,1,0.4607243239983587,,,,0.4607243239983587,0.8091644330447221,0.9885020968566943,0.018508661538362503,0.0013002973240832506,0.010606766998535022,0.989393233001465,1.0,0.6720508152127425
MM2_0003,day1/members/onanong/10_0305.webp,development,screen_present,screen_present,text_blur_screen_blur,,0,1,0,1,0.4607243239983587,,,,0.4607243239983587,0.8091644330447221,0.9885020968566943,0.018508661538362503,0.0013002973240832506,0.010542994001298212,0.9894570059987018,1.0,0.6720571925124661
MM2_0003,day1/members/onanong/10_0305.webp,development,screen_present,screen_present,text_pixelate_screen_pixelate,,0,1,0,1,0.36203548271966846,,,,0.36203548271966846,0.952872066265513,0.9956293245229513,0.004494259599596262,0.0009653121902874133,0.007194377001724206,0.9928056229982758,1.0,0.6661599235393157
MM2_0003,day1/members/onanong/10_0305.webp,development,screen_present,screen_present,text_fill_screen_fill,,0,1,0,1,0.9819587109821984,,,,0.9819587109821984,0.5569834720725919,0.967610734032612,0.042682189494371414,0.0025906838453914767,0.007083382995915599,0.9929166170040844,1.0,0.8573660588132853
MM2_0003,day1/members/onanong/10_0305.webp,development,screen_present,screen_present,text_blur_screen_fill,,0,1,0,1,0.9819587109821984,,,,0.9819587109821984,0.5569834720725919,0.967610734032612,0.042682189494371414,0.0025906838453914767,0.006941460000234656,0.9930585399997653,1.0,0.8573802511128533
MM2_0003,day1/members/onanong/10_0305.webp,development,screen_present,screen_present,text_pixelate_screen_blur,,0,1,0,1,0.4607243239983587,,,,0.4607243239983587,0.8091644330447221,0.9885020968566943,0.018508661538362503,0.0013002973240832506,0.01078741200035438,0.9892125879996456,1.0,0.6720327507125605
MM2_0004,day1/members/tien/10_0531.webp,test,no_text_screen_risk,screen_present,text_fill_screen_blur,,0,0,0,4,1.0,,,,,0.4888026971113261,0.9776053942226522,0.054606180638074875,0.04214313271604938,0.018644479001522996,0.981355520998477,1.0,0.8447763612332455
MM2_0004,day1/members/tien/10_0531.webp,test,no_text_screen_risk,screen_present,text_blur_screen_blur,,0,0,0,4,1.0,,,,,0.4888026971113261,0.9776053942226522,0.054606180638074875,0.04214313271604938,0.019463946999167092,0.9805360530008329,1.0,0.8446944144334811
MM2_0004,day1/members/tien/10_0531.webp,test,no_text_screen_risk,screen_present,text_pixelate_screen_pixelate,,0,0,0,4,1.0,,,,,0.8516886973813573,0.9921072114379007,0.014436490833759308,0.02558641975308642,0.008247470002970658,0.9917525299970293,1.0,0.9546818622141101
MM2_0004,day1/members/tien/10_0531.webp,test,no_text_screen_risk,screen_present,text_fill_screen_fill,,0,0,0,4,1.0,,,,,0.4519598901880506,0.9039197803761012,0.08427876234054565,0.08173032407407407,0.007121914008166641,0.9928780859918334,1.0,0.8348757756555986
MM2_0004,day1/members/tien/10_0531.webp,test,no_text_screen_risk,screen_present,text_blur_screen_fill,,0,0,0,4,1.0,,,,,0.4519598901880506,0.9039197803761012,0.08427876234054565,0.08173032407407407,0.007062484000925906,0.9929375159990741,1.0,0.8348817186563225
MM2_0004,day1/members/tien/10_0531.webp,test,no_text_screen_risk,screen_present,text_pixelate_screen_blur,,0,0,0,4,1.0,,,,,0.4888026971113261,0.9776053942226522,0.054606180638074875,0.04214313271604938,0.017680034987279214,0.9823199650127208,1.0,0.8448728056346699
MM2_0005,day1/members/bjorn/11_0716.webp,development,no_text_screen_risk,no_text_screen_risk,text_fill_screen_blur,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.006760446005500853,0.9932395539944991,1.0,0.99932395539945
MM2_0005,day1/members/bjorn/11_0716.webp,development,no_text_screen_risk,no_text_screen_risk,text_blur_screen_blur,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.006361177991493605,0.9936388220085064,1.0,0.9993638822008507
MM2_0005,day1/members/bjorn/11_0716.webp,development,no_text_screen_risk,no_text_screen_risk,text_pixelate_screen_pixelate,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.006276248997892253,0.9937237510021077,1.0,0.9993723751002108
MM2_0005,day1/members/bjorn/11_0716.webp,development,no_text_screen_risk,no_text_screen_risk,text_fill_screen_fill,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.006366012996295467,0.9936339870037045,1.0,0.9993633987003705
MM2_0005,day1/members/bjorn/11_0716.webp,development,no_text_screen_risk,no_text_screen_risk,text_blur_screen_fill,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.00787782900442835,0.9921221709955717,1.0,0.9992122170995572
MM2_0005,day1/members/bjorn/11_0716.webp,development,no_text_screen_risk,no_text_screen_risk,text_pixelate_screen_blur,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.0062234259967226535,0.9937765740032773,1.0,0.9993776574003278
MM2_0006,day1/members/bjorn/11_0618.webp,development,no_text_screen_risk,no_text_screen_risk,text_fill_screen_blur,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.006763609999325126,0.9932363900006749,1.0,0.9993236390000675
MM2_0006,day1/members/bjorn/11_0618.webp,development,no_text_screen_risk,no_text_screen_risk,text_blur_screen_blur,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.008542908006347716,0.9914570919936523,1.0,0.9991457091993653
MM2_0006,day1/members/bjorn/11_0618.webp,development,no_text_screen_risk,no_text_screen_risk,text_pixelate_screen_pixelate,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.0060673370026052,0.9939326629973948,1.0,0.9993932662997395
MM2_0006,day1/members/bjorn/11_0618.webp,development,no_text_screen_risk,no_text_screen_risk,text_fill_screen_fill,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.006130467998445965,0.993869532001554,1.0,0.9993869532001555
MM2_0006,day1/members/bjorn/11_0618.webp,development,no_text_screen_risk,no_text_screen_risk,text_blur_screen_fill,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.006109080000896938,0.9938909199991031,1.0,0.9993890919999103
MM2_0006,day1/members/bjorn/11_0618.webp,development,no_text_screen_risk,no_text_screen_risk,text_pixelate_screen_blur,,0,0,0,0,1.0,,,,,1.0,1.0,0.0,0.0,0.006107900000642985,0.993892099999357,1.0,0.9993892099999357
MM2_0007,day1/members/florian/11_0315.webp,development,text_present,text_and_screen_present,text_fill_screen_blur,,1,0,8,1,0.006500586179896073,0.0,0.0,0.021668620599653576,,0.4846664640407507,0.9693329280815014,0.06695465743541718,0.048293521432265334,0.015385038990643807,0.9846149610093562,1.0,0.3471117284031089
MM2_0007,day1/members/florian/11_0315.webp,development,text_present,text_and_screen_present,text_blur_screen_blur,,1,0,8,1,0.0013329486651457057,0.0,0.0,0.004443162217152352,,0.5477723276869249,0.9771832567961597,0.044081930071115494,0.04526601636025217,0.016295229987008497,0.9837047700129915,1.0,0.3633686496399494
MM2_0007,day1/members/florian/11_0315.webp,development,text_present,text_and_screen_present,text_pixelate_screen_pixelate,,1,0,8,1,0.0013997346268830645,0.0,0.0,0.004665782089610215,,0.8438434908901016,0.9911919889577946,0.015175250358879566,0.030808946842789574,0.00876678699569311,0.9912332130043069,1.0,0.45297623588090263
MM2_0007,day1/members/florian/11_0315.webp,development,text_present,text_and_screen_present,text_fill_screen_fill,,1,0,8,1,0.006500586179896073,0.0,0.0,0.021668620599653576,,0.46019016221375053,0.9203803244275011,0.10135291516780853,0.07465333391957221,0.007343825011048466,0.9926561749889515,1.0,0.3405729592529684
MM2_0007,day1/members/florian/11_0315.webp,development,text_present,text_and_screen_present,text_blur_screen_fill,,1,0,8,1,0.0013329486651457057,0.0,0.0,0.004443162217152352,,0.4641153265710796,0.9282306531421592,0.0801362693309784,0.07162582884755905,0.008085736990324222,0.9919142630096758,1.0,0.33909249860486435
MM2_0007,day1/members/florian/11_0315.webp,development,text_present,text_and_screen_present,text_pixelate_screen_blur,,1,0,8,1,0.0013997346268830645,0.0,0.0,0.004665782089610215,,0.5502150612998988,0.977320767030912,0.04384453222155571,0.045044083070049264,0.016329603997291997,0.983670396002708,1.0,0.36413142530368203
MM2_0008,day1/members/klaus/11_0127.webp,development,text_present,text_present,text_fill_screen_blur,,1,0,1,0,0.0,0.0,0.0,0.0,,0.9691821999709584,0.9984640612921671,0.003004983067512512,0.0009634176553166892,0.006685714004561305,0.9933142859954387,1.0,0.49008608859083136
MM2_0008,day1/members/klaus/11_0127.webp,development,text_present,text_present,text_blur_screen_blur,,1,0,1,0,0.0,0.0,0.0,0.0,,0.9966084708631544,0.9998198191280557,0.0003301438700873405,0.0006331030306366814,0.006592389996512793,0.9934076100034872,1.0,0.498323302259295
MM2_0008,day1/members/klaus/11_0127.webp,development,text_present,text_present,text_pixelate_screen_pixelate,,1,0,1,0,0.0,0.0,0.0,0.0,,0.9977075781997955,0.9998210432657434,0.00022029434330761433,0.0006448999815181103,0.006550760008394718,0.9934492399916053,1.0,0.4986571974590992
MM2_0008,day1/members/klaus/11_0127.webp,development,text_present,text_present,text_fill_screen_fill,,1,0,1,0,0.0,0.0,0.0,0.0,,0.9691821999709584,0.9984640612921671,0.003004983067512512,0.0009634176553166892,0.006750604996341281,0.9932493950036587,1.0,0.49007959949165336
MM2_0008,day1/members/klaus/11_0127.webp,development,text_present,text_present,text_blur_screen_fill,,1,0,1,0,0.0,0.0,0.0,0.0,,0.9966084708631544,0.9998198191280557,0.0003301438700873405,0.0006331030306366814,0.006977776996791363,0.9930222230032086,1.0,0.4982847635592672
MM2_0008,day1/members/klaus/11_0127.webp,development,text_present,text_present,text_pixelate_screen_blur,,1,0,1,0,0.0,0.0,0.0,0.0,,0.9977075781997955,0.9998210432657434,0.00022029434330761433,0.0006448999815181103,0.006675202006590553,0.9933247979934094,1.0,0.4986447532592796
MM2_0009,day1/members/allie/12_0701.webp,development,text_and_screen_present,text_and_screen_present,text_fill_screen_blur,,1,1,162,1,0.5802587291531951,1.0,1.0,0.6472535986119801,0.2663413787227963,0.45793071565161453,0.9158614313032291,0.09540227800607681,0.01869319466425503,0.021779436006909236,0.9782205639930908,1.0,0.6253306356713909
MM2_0009,day1/members/allie/12_0701.webp,development,text_and_screen_present,text_and_screen_present,text_blur_screen_blur,,1,1,162,1,0.5389388501328419,1.0,1.0,0.371787738476292,0.2663413787227963,0.4751556171415461,0.9503112342830922,0.09026999026536942,0.017522043861632378,0.02971214101125952,0.9702878589887405,1.0,0.6090448961077588
MM2_0009,day1/members/allie/12_0701.webp,development,text_and_screen_present,text_and_screen_present,text_pixelate_screen_pixelate,,1,1,162,1,0.4721635647864213,1.0,1.0,0.3663791588465898,0.13441338191886576,0.5416572983233967,0.9680299898324091,0.04423576965928078,0.01215464616775944,0.012108274007914588,0.9878917259920854,1.0,0.5973681444894382
MM2_0009,day1/members/allie/12_0701.webp,development,text_and_screen_present,text_and_screen_present,text_fill_screen_fill,,1,1,162,1,0.9431522009241046,1.0,1.0,0.6472535986119801,0.9921283222646151,0.4196414218864773,0.8392828437729546,0.11771346628665924,0.029513904589645038,0.009111740000662394,0.9908882599993376,1.0,0.7965573530279292
MM2_0009,day1/members/allie/12_0701.webp,development,text_and_screen_present,text_and_screen_present,text_blur_screen_fill,,1,1,162,1,0.9018323219037514,1.0,1.0,0.371787738476292,0.9921283222646151,0.4368663233764087,0.8737326467528174,0.1128651425242424,0.028342753787022383,0.01691760399262421,0.9830823960073758,1.0,0.7802842975655359
MM2_0009,day1/members/allie/12_0701.webp,development,text_and_screen_present,text_and_screen_present,text_pixelate_screen_blur,,1,1,162,1,0.5381275631883866,1.0,1.0,0.3663791588465898,0.2663413787227963,0.47563351143416877,0.9512670228683375,0.08053715527057648,0.017732308387971966,0.023558529996080324,0.9764414700039197,1.0,0.609397982024836
MM2_0010,day1/members/onanong/12_0397.webp,development,screen_present,screen_present,text_fill_screen_blur,,0,1,0,3,0.2525206394869257,,,,0.2525206394869257,0.5348304690307342,0.9723689618480131,0.04513540118932724,0.0352216264717034,0.02421504000085406,0.9757849599991459,1.0,0.4842879564525977
MM2_0010,day1/members/onanong/12_0397.webp,development,screen_present,screen_present,text_blur_screen_blur,,0,1,0,3,0.2525206394869257,,,,0.2525206394869257,0.5348304690307342,0.9723689618480131,0.04513540118932724,0.0352216264717034,0.017191320992424153,0.9828086790075758,1.0,0.4849903283534407
MM2_0010,day1/members/onanong/12_0397.webp,development,screen_present,screen_present,text_pixelate_screen_pixelate,,0,1,0,3,0.19694985248380625,,,,0.19694985248380625,0.8462675483210176,0.98941577398445,0.014844033867120743,0.024722433414788598,0.008662954991450533,0.9913370450085495,1.0,0.5514888952390633
MM2_0010,day1/members/onanong/12_0397.webp,development,screen_present,screen_present,text_fill_screen_fill,,0,1,0,3,0.9994350183583184,,,,0.9994350183583184,0.4614068258591056,0.9228136517182112,0.06611180305480957,0.04235210509912596,0.0073548810032662,0.9926451189967338,1.0,0.8374040688365642
MM2_0010,day1/members/onanong/12_0397.webp,development,screen_present,screen_present,text_blur_screen_fill,,0,1,0,3,0.9994350183583184,,,,0.9994350183583184,0.4614068258591056,0.9228136517182112,0.06611180305480957,0.04235210509912596,0.007178872998338193,0.9928211270016618,1.0,0.837421669637057
MM2_0010,day1/members/onanong/12_0397.webp,development,screen_present,screen_present,text_pixelate_screen_blur,,0,1,0,3,0.2525206394869257,,,,0.2525206394869257,0.5348304690307342,0.9723689618480131,0.04513540118932724,0.0352216264717034,0.017258730993489735,0.9827412690065103,1.0,0.48498358735333413
MM2_0011,day1/members/onanong/12_0645.webp,development,screen_present,text_and_screen_present,text_fill_screen_blur,,0,1,1,2,0.2670926627588983,,,,0.2670926627588983,0.4818283574851841,0.9636567149703682,0.06092732399702072,0.030315590029012966,0.011554343000170775,0.9884456569998292,1.0,0.47693940432498727
MM2_0011,day1/members/onanong/12_0645.webp,development,screen_present,text_and_screen_present,text_blur_screen_blur,,0,1,1,2,0.2670926627588983,,,,0.2670926627588983,0.6928204541468845,0.9817433844137642,0.029805123805999756,0.0279669212702548,0.015611680995789357,0.9843883190042106,1.0,0.5398312995239356
MM2_0011,day1/members/onanong/12_0645.webp,development,screen_present,text_and_screen_present,text_pixelate_screen_pixelate,,0,1,1,2,0.22031644157642483,,,,0.22031644157642483,0.8993310526307288,0.9920813382259731,0.009670961648225784,0.021497226991927684,0.007829535999917425,0.9921704640000826,1.0,0.5791745829774393
MM2_0011,day1/members/onanong/12_0645.webp,development,screen_present,text_and_screen_present,text_fill_screen_fill,,0,1,1,2,0.9996880444448759,,,,0.9996880444448759,0.46765767410566905,0.9353153482113381,0.07588736712932587,0.03324451812817021,0.006769525993149728,0.9932304740068503,1.0,0.8394643718548237
MM2_0011,day1/members/onanong/12_0645.webp,development,screen_present,text_and_screen_present,text_blur_screen_fill,,0,1,1,2,0.9996880444448759,,,,0.9996880444448759,0.5123692776271489,0.9534020176547342,0.04643317312002182,0.030895849369412042,0.009496067999862134,0.9905039320001379,1.0,0.8526051987105964
MM2_0011,day1/members/onanong/12_0645.webp,development,screen_present,text_and_screen_present,text_pixelate_screen_blur,,0,1,1,2,0.2670926627588983,,,,0.2670926627588983,0.746119429741537,0.9855721246684301,0.024666663259267807,0.024475496871731107,0.011290542999631725,0.9887094570003683,1.0,0.5562531060019471
MM2_0012,day1/members/onanong/12_0150.webp,development,screen_present,text_and_screen_present,text_fill_screen_blur,,0,1,1,1,0.20334889418184032,,,,0.20334889418184032,0.47706768749662226,0.9541353749932445,0.0621488094329834,0.036988084904915966,0.010774631999083795,0.9892253680009162,1.0,0.4437172901399985
MM2_0012,day1/members/onanong/12_0150.webp,development,screen_present,text_and_screen_present,text_blur_screen_blur,,0,1,1,1,0.20334889418184032,,,,0.20334889418184032,0.6832932958803832,0.9804099758073209,0.03069116920232773,0.031099581788053342,0.014656886996817775,0.9853431130031822,1.0,0.5051967471553533
MM2_0012,day1/members/onanong/12_0150.webp,development,screen_present,text_and_screen_present,text_pixelate_screen_pixelate,,0,1,1,1,0.16375870095488343,,,,0.16375870095488343,0.9110887301120578,0.990476129383528,0.00841493345797062,0.025804860727530972,0.008109051996143535,0.9918909480038565,1.0,0.5543950643114447
MM2_0012,day1/members/onanong/12_0150.webp,development,screen_present,text_and_screen_present,text_fill_screen_fill,,0,1,1,1,0.9914902351769643,,,,0.9914902351769643,0.4667359557639064,0.9334719115278128,0.07249163836240768,0.03819537599621242,0.007350657993811183,0.9926493420061888,1.0,0.835030838518273
MM2_0012,day1/members/onanong/12_0150.webp,development,screen_present,text_and_screen_present,text_blur_screen_fill,,0,1,1,1,0.9914902351769643,,,,0.9914902351769643,0.5510144097449345,0.9597465123418892,0.04288588464260101,0.0323068728793498,0.011271893003140576,0.9887281069968594,1.0,0.8599222512116483
MM2_0012,day1/members/onanong/12_0150.webp,development,screen_present,text_and_screen_present,text_pixelate_screen_blur,,0,1,1,1,0.20334889418184032,,,,0.20334889418184032,0.789903808392624,0.9864305779487686,0.02033114805817604,0.026173755227649333,0.010943924993625842,0.9890560750063742,1.0,0.5375511971093447
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_fill_screen_blur,,0,3,2,4,0.3287941069150761,,,,0.3287941069150761,0.47407621533906186,0.9481524306781237,0.10630656778812408,0.05603837293698129,0.028388007995090447,0.9716119920049096,1.0,0.5037811172597475
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_blur_screen_blur,,0,3,2,4,0.3287941069150761,,,,0.3287941069150761,0.4768232091902725,0.953646418380545,0.10057239234447479,0.053549601859741024,0.029118118007318117,0.9708818819926819,1.0,0.504532204413888
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_pixelate_screen_pixelate,,0,3,2,4,0.29788258735686374,,,,0.29788258735686374,0.7105848100077758,0.9819282181643746,0.02803792990744114,0.033929754804506294,0.010087098999065347,0.9899129010009347,1.0,0.561108026780858
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_fill_screen_fill,,0,3,2,4,0.989570093907837,,,,0.989570093907837,0.40919461785334055,0.8183892357066811,0.14830152690410614,0.09049828016030799,0.008059931002208032,0.991940068997792,1.0,0.8167374392096999
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_blur_screen_fill,,0,3,2,4,0.989570093907837,,,,0.989570093907837,0.4119416117045512,0.8238832234091024,0.14286908507347107,0.08800950908306773,0.008287308010039851,0.9917126919899601,1.0,0.8175387996642798
MM2_0013,day1/members/onanong/13_0656.webp,development,screen_present,text_and_screen_present,text_pixelate_screen_blur,,0,3,2,4,0.3287941069150761,,,,0.3287941069150761,0.47707303116866456,0.9541460623373291,0.09831525385379791,0.05329083698865011,0.02834222601086367,0.9716577739891363,1.0,0.504684740207051
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_fill_screen_blur,,1,1,0,1,0.5015655275722355,1.0,1.0,0.4161582958778568,0.17828356638111398,0.4856648795900524,0.9713297591801048,0.05517999082803726,0.023473843611179858,0.024665446995641105,0.9753345530043589,1.0,0.5940156829635693
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_blur_screen_blur,,1,1,0,1,0.5015655275722355,1.0,1.0,0.4161582958778568,0.17828356638111398,0.4856648795900524,0.9713297591801048,0.05517999082803726,0.023473843611179858,0.024393881991272792,0.9756061180087272,1.0,0.5940428394640062
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_pixelate_screen_pixelate,,1,1,0,1,0.4552667836311737,1.0,1.0,0.3546260147616054,0.10414576283386578,0.8341273414414709,0.9898362700783384,0.01607907935976982,0.012009580818228723,0.009616990995709784,0.9903830090042902,1.0,0.6769098951484571
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_fill_screen_fill,,1,1,0,1,0.9923502842353362,1.0,1.0,0.9985504630929589,0.9851354295427848,0.4320660607941948,0.8641321215883896,0.12447753548622131,0.053323713364066896,0.007520047001889907,0.9924799529981101,1.0,0.8250429556557375
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_blur_screen_fill,,1,1,0,1,0.9923502842353362,1.0,1.0,0.9985504630929589,0.9851354295427848,0.4320660607941948,0.8641321215883896,0.12447753548622131,0.053323713364066896,0.007596238006954081,0.9924037619930459,1.0,0.8250353365552311
MM2_0014,day1/members/allie/13_0023.webp,test,text_and_screen_present,screen_present,text_pixelate_screen_blur,,1,1,0,1,0.5015655275722355,1.0,1.0,0.4161582958778568,0.17828356638111398,0.4856648795900524,0.9713297591801048,0.05517999082803726,0.023473843611179858,0.024335643989616074,0.9756643560103839,1.0,0.5940486632641718
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_fill_screen_blur,,0,1,4,1,0.5512695270002255,,,,0.5512695270002255,0.5682773967210566,0.9671791950114796,0.04153122007846832,0.028372323552735924,0.01445772498846054,0.9855422750115395,1.0,0.6446722100175836
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_blur_screen_blur,,0,1,4,1,0.5512695270002255,,,,0.5512695270002255,0.681081135938274,0.9759200163080436,0.030687887221574783,0.025527359238699445,0.015151417988818139,0.9848485820111819,1.0,0.6784439624827131
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_pixelate_screen_pixelate,,0,1,4,1,0.4124423108151509,,,,0.4124423108151509,0.9117908330629065,0.9902868051071554,0.008335256949067116,0.018687549563838224,0.008096509001916274,0.9919034909980837,1.0,0.6789487544262558
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_fill_screen_fill,,0,1,4,1,0.9859043640485342,,,,0.9859043640485342,0.4666558158349785,0.933311631669957,0.06096770614385605,0.03828310864393339,0.006793199005187489,0.9932068009948125,1.0,0.8322696068742419
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_blur_screen_fill,,0,1,4,1,0.9859043640485342,,,,0.9859043640485342,0.4736725162490953,0.942052452966521,0.04973537102341652,0.035438144329896906,0.00830541599134449,0.9916945840086555,1.0,0.8342233952998612
MM2_0015,day1/members/werner/13_0227.webp,test,screen_present,text_and_screen_present,text_pixelate_screen_blur,,0,1,4,1,0.5512695270002255,,,,0.5512695270002255,0.7055361899937798,0.9766561603954652,0.02827918902039528,0.024547977795400477,0.014003242991748266,0.9859967570082517,1.0,0.6858952961990717
MM2_0016,day1/members/onanong/13_0418.webp,test,screen_present,screen_present,text_fill_screen_blur,,0,1,0,1,0.24655754736076985,,,,0.24655754736076985,0.8142110727731164,0.9916933447130077,0.018163559958338737,0.0035046751973348716,0.009815971003263257,0.9901840289967367,1.0,0.5665604984119935
MM2_0016,day1/members/onanong/13_0418.webp,test,screen_present,screen_present,text_blur_screen_blur,,0,1,0,1,0.24655754736076985,,,,0.24655754736076985,0.8142110727731164,0.9916933447130077,0.018163559958338737,0.0035046751973348716,0.008781281998381019,0.991218718001619,1.0,0.5666639673124818
MM2_0016,day1/members/onanong/13_0418.webp,test,screen_present,screen_present,text_pixelate_screen_pixelate,,0,1,0,1,0.2104224438243637,,,,0.2104224438243637,0.9384914009428487,0.9960937623990507,0.005955548025667667,0.0032270576676583455,0.006534560001455247,0.9934654399985448,1.0,0.5861051861948909
MM2_0016,day1/members/onanong/13_0418.webp,test,screen_present,screen_present,text_fill_screen_fill,,0,1,0,1,0.9995819345911031,,,,0.9995819345911031,0.6889202387705928,0.9728445890695824,0.02975020557641983,0.0039791845920302115,0.006229246995644644,0.9937707530043554,1.0,0.9058441142271648
