relative_path,image_id,condition_label,review_status
day2/members/werner/20_0389.webp,day2/members/werner/20_0389.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/bjorn/12_0362.webp,day3/members/bjorn/12_0362.webp,no_face|motion_blur_or_low_sharpness|low_light|outdoor_or_vehicle|clutter_low,reviewed
day3/members/onanong/11_0644.webp,day3/members/onanong/11_0644.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day2/members/allie/15_0703.webp,day2/members/allie/15_0703.webp,no_face|downward_egocentric|low_light|clutter_medium,reviewed
day3/members/werner/19_0360.webp,day3/members/werner/19_0360.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/allie/12_0272.webp,day1/members/allie/12_0272.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day2/members/allie/17_0093.webp,day2/members/allie/17_0093.webp,single_face|large|low_light|clutter_medium,reviewed
day2/members/allie/16_0153.webp,day2/members/allie/16_0153.webp,single_face|medium|low_light|clutter_high,reviewed
day3/members/bjorn/12_0147.webp,day3/members/bjorn/12_0147.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day2/members/allie/17_0175.webp,day2/members/allie/17_0175.webp,single_face|large|edge_or_partial|profile_or_occluded|low_light|clutter_low,reviewed
day1/members/onanong/19_0261.webp,day1/members/onanong/19_0261.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day2/members/tien/19_0472.webp,day2/members/tien/19_0472.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day1/members/werner/18_0011.webp,day1/members/werner/18_0011.webp,multi_face|medium|low_light|clutter_high,reviewed
day3/members/onanong/11_0537.webp,day3/members/onanong/11_0537.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/werner/17_0005.webp,day3/members/werner/17_0005.webp,single_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day4/members/bjorn/15_0170.webp,day4/members/bjorn/15_0170.webp,single_face|very_small_or_distant|profile_or_occluded|low_light|clutter_medium,reviewed
day1/members/tien/09_0404.webp,day1/members/tien/09_0404.webp,no_face|motion_blur_or_low_sharpness|low_light|outdoor_or_vehicle|clutter_low,reviewed
day3/members/werner/20_0141.webp,day3/members/werner/20_0141.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/werner/13_0365.webp,day1/members/werner/13_0365.webp,no_face|downward_egocentric|low_light|clutter_medium,reviewed
day1/members/stevan/08_0330.webp,day1/members/stevan/08_0330.webp,no_face|downward_egocentric|low_light|clutter_medium,reviewed
day3/members/klaus/19_0688.webp,day3/members/klaus/19_0688.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/bjorn/19_0152.webp,day3/members/bjorn/19_0152.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/cathal/18_0317.webp,day1/members/cathal/18_0317.webp,single_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/luca/12_0481.webp,day3/members/luca/12_0481.webp,no_face|low_light|outdoor_or_vehicle|clutter_low,reviewed
day3/members/tien/18_0355.webp,day3/members/tien/18_0355.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day4/members/werner/10_0441.webp,day4/members/werner/10_0441.webp,no_face|downward_egocentric|low_light|clutter_high,reviewed
day3/members/bjorn/19_0607.webp,day3/members/bjorn/19_0607.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/stevan/19_0205.webp,day1/members/stevan/19_0205.webp,no_face|downward_egocentric|low_light|clutter_high,reviewed
day3/members/allie/18_0433.webp,day3/members/allie/18_0433.webp,multi_face|small|low_light|clutter_high,reviewed
day3/members/klaus/17_0530.webp,day3/members/klaus/17_0530.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day2/members/onanong/11_0615.webp,day2/members/onanong/11_0615.webp,no_face|downward_egocentric|low_light|clutter_high,reviewed
day3/members/bjorn/12_0222.webp,day3/members/bjorn/12_0222.webp,no_face|downward_egocentric|low_light|clutter_medium,reviewed
day1/members/werner/18_0148.webp,day1/members/werner/18_0148.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/klaus/13_0098.webp,day3/members/klaus/13_0098.webp,no_face|downward_egocentric|low_light|outdoor_or_vehicle|clutter_medium,reviewed
day3/members/cathal/19_0263.webp,day3/members/cathal/19_0263.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/luca/11_0192.webp,day3/members/luca/11_0192.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day3/members/cathal/20_0443.webp,day3/members/cathal/20_0443.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day1/members/stevan/18_0597.webp,day1/members/stevan/18_0597.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day1/members/florian/18_0042.webp,day1/members/florian/18_0042.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day1/members/allie/09_0647.webp,day1/members/allie/09_0647.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/luca/11_0673.webp,day3/members/luca/11_0673.webp,multi_face|large|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/florian/17_0649.webp,day1/members/florian/17_0649.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day1/members/onanong/17_0253.webp,day1/members/onanong/17_0253.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/allie/12_0712.webp,day3/members/allie/12_0712.webp,no_face|motion_blur_or_low_sharpness|low_light|outdoor_or_vehicle|clutter_low,reviewed
day1/members/werner/14_0080.webp,day1/members/werner/14_0080.webp,no_face|downward_egocentric|low_light|clutter_medium,reviewed
day3/members/stevan/11_0119.webp,day3/members/stevan/11_0119.webp,single_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_low,reviewed
day1/members/florian/18_0275.webp,day1/members/florian/18_0275.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day1/members/florian/10_0419.webp,day1/members/florian/10_0419.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day3/members/allie/18_0535.webp,day3/members/allie/18_0535.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/florian/19_0684.webp,day3/members/florian/19_0684.webp,no_face|downward_egocentric|low_light|clutter_medium,reviewed
day1/members/werner/19_0438.webp,day1/members/werner/19_0438.webp,multi_face|medium|low_light|clutter_high,reviewed
day1/members/stevan/18_0567.webp,day1/members/stevan/18_0567.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day3/members/stevan/20_0527.webp,day3/members/stevan/20_0527.webp,multi_face|small|low_light|clutter_medium,reviewed
day3/members/klaus/19_0704.webp,day3/members/klaus/19_0704.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day4/members/luca/08_0034.webp,day4/members/luca/08_0034.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/allie/13_0693.webp,day3/members/allie/13_0693.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/onanong/11_0248.webp,day3/members/onanong/11_0248.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day4/members/cathal/13_0210.webp,day4/members/cathal/13_0210.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day1/members/stevan/18_0014.webp,day1/members/stevan/18_0014.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
