relative_path,image_id,condition_label,review_status
day3/members/cathal/12_0524.webp,day3/members/cathal/12_0524.webp,no_face|motion_blur_or_low_sharpness|outdoor_or_vehicle|clutter_low,reviewed
day3/members/luca/19_0582.webp,day3/members/luca/19_0582.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/cathal/10_0597.webp,day2/members/cathal/10_0597.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/klaus/11_0207.webp,day3/members/klaus/11_0207.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/werner/11_0547.webp,day1/members/werner/11_0547.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/onanong/16_0470.webp,day2/members/onanong/16_0470.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/bjorn/08_0126.webp,day4/members/bjorn/08_0126.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/tien/08_0310.webp,day1/members/tien/08_0310.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/luca/18_0521.webp,day4/members/luca/18_0521.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/tien/13_0571.webp,day1/members/tien/13_0571.webp,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/allie/10_0243.webp,day2/members/allie/10_0243.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/tien/18_0209.webp,day2/members/tien/18_0209.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/luca/18_0590.webp,day4/members/luca/18_0590.webp,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/onanong/18_0512.webp,day1/members/onanong/18_0512.webp,single_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day2/members/onanong/14_0331.webp,day2/members/onanong/14_0331.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/werner/20_0389.webp,day2/members/werner/20_0389.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/werner/11_0515.webp,day1/members/werner/11_0515.webp,single_face|very_small_or_distant|profile_or_occluded|motion_blur_or_low_sharpness|outdoor_or_vehicle|clutter_low,reviewed
day3/members/stevan/10_0619.webp,day3/members/stevan/10_0619.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/bjorn/12_0362.webp,day3/members/bjorn/12_0362.webp,no_face|motion_blur_or_low_sharpness|low_light|outdoor_or_vehicle|clutter_low,reviewed
day1/members/tien/10_0032.webp,day1/members/tien/10_0032.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/onanong/11_0119.webp,day1/members/onanong/11_0119.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/werner/19_0360.webp,day3/members/werner/19_0360.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/stevan/17_0340.webp,day1/members/stevan/17_0340.webp,single_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/luca/18_0257.webp,day4/members/luca/18_0257.webp,single_face|very_small_or_distant|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/bjorn/12_0147.webp,day3/members/bjorn/12_0147.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day2/members/tien/13_0043.webp,day2/members/tien/13_0043.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/cathal/18_0466.webp,day4/members/cathal/18_0466.webp,single_face|very_small_or_distant|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/onanong/19_0261.webp,day1/members/onanong/19_0261.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day4/members/allie/13_0245.webp,day4/members/allie/13_0245.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/bjorn/15_0707.webp,day3/members/bjorn/15_0707.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/bjorn/10_0195.webp,day3/members/bjorn/10_0195.webp,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/werner/17_0005.webp,day3/members/werner/17_0005.webp,single_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/tien/15_0585.webp,day1/members/tien/15_0585.webp,single_face|very_small_or_distant|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/florian/14_0717.webp,day2/members/florian/14_0717.webp,single_face|medium|clutter_medium,reviewed
day3/members/florian/20_0281.webp,day3/members/florian/20_0281.webp,multi_face|small|clutter_high,reviewed
day4/members/stevan/10_0629.webp,day4/members/stevan/10_0629.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/stevan/10_0281.webp,day2/members/stevan/10_0281.webp,single_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/stevan/20_0706.webp,day2/members/stevan/20_0706.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/tien/09_0404.webp,day1/members/tien/09_0404.webp,no_face|motion_blur_or_low_sharpness|low_light|outdoor_or_vehicle|clutter_low,reviewed
day3/members/werner/20_0141.webp,day3/members/werner/20_0141.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/klaus/19_0688.webp,day3/members/klaus/19_0688.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/werner/08_0280.webp,day1/members/werner/08_0280.webp,single_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/florian/19_0244.webp,day1/members/florian/19_0244.webp,no_face|downward_egocentric|clutter_medium,reviewed
day4/members/klaus/14_0702.webp,day4/members/klaus/14_0702.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/klaus/12_0632.webp,day1/members/klaus/12_0632.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/bjorn/19_0152.webp,day3/members/bjorn/19_0152.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day2/members/bjorn/17_0327.webp,day2/members/bjorn/17_0327.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/cathal/10_0273.webp,day2/members/cathal/10_0273.webp,single_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/allie/10_0201.webp,day2/members/allie/10_0201.webp,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/florian/09_0596.webp,day1/members/florian/09_0596.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/bao/08_0595.webp,day4/members/bao/08_0595.webp,no_face|motion_blur_or_low_sharpness|outdoor_or_vehicle|clutter_low,reviewed
day3/members/bjorn/19_0607.webp,day3/members/bjorn/19_0607.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day2/members/werner/18_0289.webp,day2/members/werner/18_0289.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/stevan/11_0456.webp,day1/members/stevan/11_0456.webp,no_face|motion_blur_or_low_sharpness|outdoor_or_vehicle|clutter_low,reviewed
day4/members/bjorn/08_0088.webp,day4/members/bjorn/08_0088.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/luca/18_0250.webp,day2/members/luca/18_0250.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/florian/20_0151.webp,day1/members/florian/20_0151.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/klaus/17_0530.webp,day3/members/klaus/17_0530.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day4/members/luca/17_0685.webp,day4/members/luca/17_0685.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/klaus/12_0400.webp,day1/members/klaus/12_0400.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/cathal/19_0263.webp,day3/members/cathal/19_0263.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/tien/20_0575.webp,day3/members/tien/20_0575.webp,multi_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/bao/12_0438.webp,day4/members/bao/12_0438.webp,multi_face|mixed_scale|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/luca/11_0673.webp,day3/members/luca/11_0673.webp,multi_face|large|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day2/members/tien/20_0651.webp,day2/members/tien/20_0651.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/bjorn/12_0196.webp,day1/members/bjorn/12_0196.webp,no_face|motion_blur_or_low_sharpness|outdoor_or_vehicle|clutter_low,reviewed
day1/members/onanong/17_0253.webp,day1/members/onanong/17_0253.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/allie/12_0712.webp,day3/members/allie/12_0712.webp,no_face|motion_blur_or_low_sharpness|low_light|outdoor_or_vehicle|clutter_low,reviewed
day2/members/tien/12_0007.webp,day2/members/tien/12_0007.webp,single_face|medium|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/stevan/11_0699.webp,day2/members/stevan/11_0699.webp,single_face|medium|motion_blur_or_low_sharpness|clutter_low,reviewed
day2/members/allie/16_0556.webp,day2/members/allie/16_0556.webp,no_face|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/onanong/12_0703.webp,day3/members/onanong/12_0703.webp,no_face|motion_blur_or_low_sharpness|outdoor_or_vehicle|clutter_low,reviewed
day3/members/klaus/19_0704.webp,day3/members/klaus/19_0704.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day4/members/luca/08_0034.webp,day4/members/luca/08_0034.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/allie/13_0693.webp,day3/members/allie/13_0693.webp,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
