relative_path,image_id,condition_label,review_status
day1/members/stevan/10_0250.webp,day1/members/stevan/10_0250.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_low,reviewed
day3/members/stevan/20_0667.webp,day3/members/stevan/20_0667.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day2/members/onanong/10_0518.webp,day2/members/onanong/10_0518.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/florian/11_0279.webp,day2/members/florian/11_0279.webp,multi_face|small|clutter_high,reviewed
day2/members/cathal/11_0063.webp,day2/members/cathal/11_0063.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/klaus/10_0464.webp,day2/members/klaus/10_0464.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/cathal/09_0625.webp,day3/members/cathal/09_0625.webp,multi_face|mixed_scale|profile_or_occluded|clutter_medium,reviewed
day2/members/tien/19_0472.webp,day2/members/tien/19_0472.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day2/members/werner/20_0007.webp,day2/members/werner/20_0007.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/tien/14_0026.webp,day1/members/tien/14_0026.webp,multi_face|mixed_scale|profile_or_occluded|clutter_medium,reviewed
day3/members/stevan/18_0060.webp,day3/members/stevan/18_0060.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day2/members/onanong/12_0404.webp,day2/members/onanong/12_0404.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/onanong/14_0406.webp,day1/members/onanong/14_0406.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/cathal/09_0355.webp,day3/members/cathal/09_0355.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/cathal/14_0490.webp,day1/members/cathal/14_0490.webp,multi_face|mixed_scale|profile_or_occluded|clutter_high,reviewed
day4/members/allie/11_0161.webp,day4/members/allie/11_0161.webp,multi_face|mixed_scale|profile_or_occluded|clutter_medium,reviewed
day4/members/cathal/12_0648.webp,day4/members/cathal/12_0648.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day4/members/bjorn/10_0670.webp,day4/members/bjorn/10_0670.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day3/members/luca/11_0192.webp,day3/members/luca/11_0192.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day2/members/luca/19_0633.webp,day2/members/luca/19_0633.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/stevan/13_0462.webp,day4/members/stevan/13_0462.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day3/members/cathal/20_0569.webp,day3/members/cathal/20_0569.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/klaus/13_0148.webp,day2/members/klaus/13_0148.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/florian/11_0219.webp,day1/members/florian/11_0219.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/allie/09_0647.webp,day1/members/allie/09_0647.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day4/members/bao/12_0438.webp,day4/members/bao/12_0438.webp,multi_face|mixed_scale|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/bao/11_0055.webp,day4/members/bao/11_0055.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/bjorn/09_0300.webp,day1/members/bjorn/09_0300.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/cathal/13_0210.webp,day4/members/cathal/13_0210.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
