relative_path,image_id,condition_label,review_status
day4/members/luca/14_0018.webp,day4/members/luca/14_0018.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/stevan/11_0011.webp,day1/members/stevan/11_0011.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_low,reviewed
day3/members/stevan/08_0717.webp,day3/members/stevan/08_0717.webp,multi_face|small|clutter_medium,reviewed
day3/members/werner/08_0594.webp,day3/members/werner/08_0594.webp,multi_face|small|clutter_high,reviewed
day2/members/klaus/18_0665.webp,day2/members/klaus/18_0665.webp,multi_face|small|low_light|clutter_high,reviewed
day2/members/cathal/14_0361.webp,day2/members/cathal/14_0361.webp,multi_face|small|clutter_medium,reviewed
day3/members/werner/10_0468.webp,day3/members/werner/10_0468.webp,multi_face|small|clutter_high,reviewed
day2/members/tien/18_0209.webp,day2/members/tien/18_0209.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/onanong/16_0577.webp,day1/members/onanong/16_0577.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day2/members/klaus/10_0219.webp,day2/members/klaus/10_0219.webp,multi_face|small|clutter_high,reviewed
day1/members/luca/19_0006.webp,day1/members/luca/19_0006.webp,multi_face|small|low_light|clutter_medium,reviewed
day4/members/onanong/10_0182.webp,day4/members/onanong/10_0182.webp,multi_face|small|clutter_high,reviewed
day3/members/florian/20_0698.webp,day3/members/florian/20_0698.webp,multi_face|small|clutter_high,reviewed
day1/members/klaus/11_0523.webp,day1/members/klaus/11_0523.webp,multi_face|small|outdoor_or_vehicle|clutter_high,reviewed
day1/members/tien/10_0032.webp,day1/members/tien/10_0032.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day4/members/cathal/13_0470.webp,day4/members/cathal/13_0470.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/allie/09_0160.webp,day1/members/allie/09_0160.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day3/members/luca/20_0192.webp,day3/members/luca/20_0192.webp,multi_face|small|clutter_medium,reviewed
day3/members/luca/17_0582.webp,day3/members/luca/17_0582.webp,multi_face|small|clutter_medium,reviewed
day1/members/allie/12_0272.webp,day1/members/allie/12_0272.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day1/members/stevan/17_0340.webp,day1/members/stevan/17_0340.webp,single_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/cathal/10_0676.webp,day1/members/cathal/10_0676.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day3/members/cathal/11_0064.webp,day3/members/cathal/11_0064.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day3/members/werner/08_0498.webp,day3/members/werner/08_0498.webp,single_face|small|clutter_medium,reviewed
day4/members/florian/11_0372.webp,day4/members/florian/11_0372.webp,multi_face|small|clutter_high,reviewed
day3/members/bjorn/12_0147.webp,day3/members/bjorn/12_0147.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/stevan/09_0144.webp,day3/members/stevan/09_0144.webp,multi_face|small|clutter_medium,reviewed
day3/members/cathal/09_0099.webp,day3/members/cathal/09_0099.webp,multi_face|small|clutter_high,reviewed
day3/members/florian/20_0281.webp,day3/members/florian/20_0281.webp,multi_face|small|clutter_high,reviewed
day4/members/stevan/10_0720.webp,day4/members/stevan/10_0720.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day2/members/stevan/10_0281.webp,day2/members/stevan/10_0281.webp,single_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day1/members/werner/10_0429.webp,day1/members/werner/10_0429.webp,multi_face|small|clutter_medium,reviewed
day2/members/stevan/20_0706.webp,day2/members/stevan/20_0706.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/werner/20_0141.webp,day3/members/werner/20_0141.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day3/members/bjorn/14_0678.webp,day3/members/bjorn/14_0678.webp,multi_face|small|clutter_high,reviewed
day4/members/klaus/13_0393.webp,day4/members/klaus/13_0393.webp,multi_face|small|clutter_high,reviewed
day1/members/klaus/12_0632.webp,day1/members/klaus/12_0632.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/bjorn/19_0152.webp,day3/members/bjorn/19_0152.webp,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/onanong/10_0422.webp,day1/members/onanong/10_0422.webp,multi_face|small|clutter_medium,reviewed
day3/members/tien/12_0164.webp,day3/members/tien/12_0164.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/allie/10_0339.webp,day1/members/allie/10_0339.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/cathal/14_0484.webp,day1/members/cathal/14_0484.webp,single_face|small|clutter_medium,reviewed
day3/members/werner/16_0328.webp,day3/members/werner/16_0328.webp,single_face|small|clutter_medium,reviewed
day4/members/stevan/11_0365.webp,day4/members/stevan/11_0365.webp,multi_face|small|clutter_low,reviewed
day3/members/tien/18_0355.webp,day3/members/tien/18_0355.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
day2/members/florian/10_0103.webp,day2/members/florian/10_0103.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/werner/19_0608.webp,day2/members/werner/19_0608.webp,single_face|small|clutter_low,reviewed
day4/members/florian/13_0005.webp,day4/members/florian/13_0005.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/luca/18_0250.webp,day2/members/luca/18_0250.webp,multi_face|small|motion_blur_or_low_sharpness|clutter_low,reviewed
day3/members/allie/18_0433.webp,day3/members/allie/18_0433.webp,multi_face|small|low_light|clutter_high,reviewed
day2/members/klaus/18_0506.webp,day2/members/klaus/18_0506.webp,multi_face|small|clutter_high,reviewed
day4/members/florian/10_0427.webp,day4/members/florian/10_0427.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/bjorn/14_0135.webp,day4/members/bjorn/14_0135.webp,multi_face|small|clutter_high,reviewed
day2/members/bjorn/11_0031.webp,day2/members/bjorn/11_0031.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/onanong/15_0400.webp,day4/members/onanong/15_0400.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/allie/08_0276.webp,day1/members/allie/08_0276.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day3/members/cathal/19_0263.webp,day3/members/cathal/19_0263.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day4/members/luca/08_0054.webp,day4/members/luca/08_0054.webp,multi_face|small|clutter_high,reviewed
day2/members/stevan/11_0382.webp,day2/members/stevan/11_0382.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day3/members/cathal/20_0443.webp,day3/members/cathal/20_0443.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/onanong/10_0301.webp,day3/members/onanong/10_0301.webp,multi_face|small|clutter_high,reviewed
day2/members/bjorn/16_0632.webp,day2/members/bjorn/16_0632.webp,multi_face|small|clutter_medium,reviewed
day4/members/stevan/11_0074.webp,day4/members/stevan/11_0074.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/florian/16_0525.webp,day1/members/florian/16_0525.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/luca/12_0202.webp,day1/members/luca/12_0202.webp,single_face|small|clutter_high,reviewed
day2/members/luca/14_0016.webp,day2/members/luca/14_0016.webp,multi_face|small|clutter_high,reviewed
day3/members/tien/09_0002.webp,day3/members/tien/09_0002.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_low,reviewed
day4/members/werner/08_0208.webp,day4/members/werner/08_0208.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_medium,reviewed
day1/members/florian/11_0210.webp,day1/members/florian/11_0210.webp,multi_face|small|clutter_high,reviewed
day4/members/klaus/09_0320.webp,day4/members/klaus/09_0320.webp,single_face|small|clutter_medium,reviewed
day1/members/klaus/10_0589.webp,day1/members/klaus/10_0589.webp,multi_face|small|clutter_medium,reviewed
day3/members/luca/14_0453.webp,day3/members/luca/14_0453.webp,multi_face|small|clutter_high,reviewed
day3/members/allie/18_0535.webp,day3/members/allie/18_0535.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/luca/13_0160.webp,day3/members/luca/13_0160.webp,multi_face|small|clutter_high,reviewed
day3/members/stevan/20_0527.webp,day3/members/stevan/20_0527.webp,multi_face|small|low_light|clutter_medium,reviewed
day3/members/klaus/19_0704.webp,day3/members/klaus/19_0704.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,reviewed
day1/members/tien/10_0152.webp,day1/members/tien/10_0152.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_low,reviewed
day4/members/werner/13_0537.webp,day4/members/werner/13_0537.webp,multi_face|small|clutter_high,reviewed
day1/members/stevan/18_0014.webp,day1/members/stevan/18_0014.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_medium,reviewed
