relative_path,image_id,condition_label,review_status
day2/members/cathal/11_0063.webp,day2/members/cathal/11_0063.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/onanong/11_0635.webp,day4/members/onanong/11_0635.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/klaus/10_0464.webp,day2/members/klaus/10_0464.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/bao/09_0694.webp,day4/members/bao/09_0694.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/allie/16_0153.webp,day2/members/allie/16_0153.webp,single_face|medium|low_light|clutter_high,reviewed
day4/members/florian/11_0372.webp,day4/members/florian/11_0372.webp,multi_face|small|clutter_high,reviewed
day1/members/tien/08_0483.webp,day1/members/tien/08_0483.webp,no_face|downward_egocentric|clutter_high,reviewed
day2/members/florian/14_0293.webp,day2/members/florian/14_0293.webp,multi_face|medium|clutter_high,reviewed
day2/members/tien/19_0472.webp,day2/members/tien/19_0472.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/florian/14_0452.webp,day3/members/florian/14_0452.webp,single_face|medium|clutter_high,reviewed
day3/members/cathal/18_0053.webp,day3/members/cathal/18_0053.webp,multi_face|medium|clutter_high,reviewed
day1/members/werner/18_0011.webp,day1/members/werner/18_0011.webp,multi_face|medium|low_light|clutter_high,reviewed
day3/members/cathal/09_0099.webp,day3/members/cathal/09_0099.webp,multi_face|small|clutter_high,reviewed
day2/members/onanong/11_0590.webp,day2/members/onanong/11_0590.webp,single_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/luca/18_0188.webp,day2/members/luca/18_0188.webp,no_face|downward_egocentric|clutter_high,reviewed
day4/members/florian/11_0305.webp,day4/members/florian/11_0305.webp,multi_face|large|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/cathal/15_0606.webp,day3/members/cathal/15_0606.webp,no_face|downward_egocentric|clutter_high,reviewed
day3/members/onanong/11_0537.webp,day3/members/onanong/11_0537.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/luca/10_0668.webp,day3/members/luca/10_0668.webp,multi_face|medium|clutter_high,reviewed
day3/members/florian/20_0281.webp,day3/members/florian/20_0281.webp,multi_face|small|clutter_high,reviewed
day3/members/florian/17_0490.webp,day3/members/florian/17_0490.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/klaus/19_0493.webp,day2/members/klaus/19_0493.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/werner/20_0007.webp,day2/members/werner/20_0007.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/onanong/16_0351.webp,day3/members/onanong/16_0351.webp,no_face|downward_egocentric|clutter_high,reviewed
day2/members/onanong/17_0489.webp,day2/members/onanong/17_0489.webp,no_face|downward_egocentric|clutter_high,reviewed
day3/members/bjorn/14_0678.webp,day3/members/bjorn/14_0678.webp,multi_face|small|clutter_high,reviewed
day4/members/klaus/13_0393.webp,day4/members/klaus/13_0393.webp,multi_face|small|clutter_high,reviewed
day2/members/tien/12_0597.webp,day2/members/tien/12_0597.webp,multi_face|medium|clutter_high,reviewed
day1/members/cathal/18_0317.webp,day1/members/cathal/18_0317.webp,single_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day1/members/onanong/14_0406.webp,day1/members/onanong/14_0406.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/florian/15_0199.webp,day1/members/florian/15_0199.webp,multi_face|medium|clutter_high,reviewed
day2/members/florian/10_0103.webp,day2/members/florian/10_0103.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/werner/10_0441.webp,day4/members/werner/10_0441.webp,no_face|downward_egocentric|low_light|clutter_high,reviewed
day2/members/luca/17_0072.webp,day2/members/luca/17_0072.webp,no_face|downward_egocentric|clutter_high,reviewed
day1/members/allie/09_0673.webp,day1/members/allie/09_0673.webp,multi_face|large|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/florian/13_0005.webp,day4/members/florian/13_0005.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/cathal/11_0012.webp,day2/members/cathal/11_0012.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/stevan/19_0205.webp,day1/members/stevan/19_0205.webp,no_face|downward_egocentric|low_light|clutter_high,reviewed
day3/members/cathal/09_0355.webp,day3/members/cathal/09_0355.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/luca/13_0250.webp,day2/members/luca/13_0250.webp,single_face|medium|clutter_high,reviewed
day1/members/klaus/15_0547.webp,day1/members/klaus/15_0547.webp,no_face|downward_egocentric|clutter_high,reviewed
day3/members/allie/18_0433.webp,day3/members/allie/18_0433.webp,multi_face|small|low_light|clutter_high,reviewed
day2/members/klaus/18_0506.webp,day2/members/klaus/18_0506.webp,multi_face|small|clutter_high,reviewed
day4/members/florian/10_0427.webp,day4/members/florian/10_0427.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/cathal/14_0490.webp,day1/members/cathal/14_0490.webp,multi_face|mixed_scale|profile_or_occluded|clutter_high,reviewed
day4/members/bjorn/14_0135.webp,day4/members/bjorn/14_0135.webp,multi_face|small|clutter_high,reviewed
day2/members/onanong/11_0615.webp,day2/members/onanong/11_0615.webp,no_face|downward_egocentric|low_light|clutter_high,reviewed
day2/members/werner/17_0039.webp,day2/members/werner/17_0039.webp,no_face|downward_egocentric|clutter_high,reviewed
day2/members/bjorn/11_0031.webp,day2/members/bjorn/11_0031.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/bjorn/10_0048.webp,day4/members/bjorn/10_0048.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/werner/15_0198.webp,day1/members/werner/15_0198.webp,no_face|downward_egocentric|clutter_high,reviewed
day1/members/werner/18_0148.webp,day1/members/werner/18_0148.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day1/members/cathal/11_0405.webp,day1/members/cathal/11_0405.webp,single_face|large|clutter_high,reviewed
day4/members/luca/08_0054.webp,day4/members/luca/08_0054.webp,multi_face|small|clutter_high,reviewed
day2/members/luca/14_0354.webp,day2/members/luca/14_0354.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/luca/19_0633.webp,day2/members/luca/19_0633.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/luca/10_0406.webp,day2/members/luca/10_0406.webp,no_face|downward_egocentric|clutter_high,reviewed
day3/members/cathal/20_0443.webp,day3/members/cathal/20_0443.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day4/members/klaus/13_0503.webp,day4/members/klaus/13_0503.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/werner/15_0625.webp,day2/members/werner/15_0625.webp,multi_face|medium|clutter_high,reviewed
day4/members/stevan/10_0227.webp,day4/members/stevan/10_0227.webp,multi_face|medium|clutter_high,reviewed
day3/members/cathal/20_0569.webp,day3/members/cathal/20_0569.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/onanong/10_0301.webp,day3/members/onanong/10_0301.webp,multi_face|small|clutter_high,reviewed
day1/members/florian/11_0219.webp,day1/members/florian/11_0219.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day4/members/allie/09_0293.webp,day4/members/allie/09_0293.webp,single_face|large|clutter_high,reviewed
day2/members/florian/14_0672.webp,day2/members/florian/14_0672.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/florian/19_0086.webp,day3/members/florian/19_0086.webp,no_face|downward_egocentric|clutter_high,reviewed
day3/members/werner/17_0301.webp,day3/members/werner/17_0301.webp,single_face|medium|clutter_high,reviewed
day1/members/allie/09_0647.webp,day1/members/allie/09_0647.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day1/members/florian/16_0525.webp,day1/members/florian/16_0525.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/luca/12_0202.webp,day1/members/luca/12_0202.webp,single_face|small|clutter_high,reviewed
day2/members/luca/14_0016.webp,day2/members/luca/14_0016.webp,multi_face|small|clutter_high,reviewed
day1/members/cathal/11_0477.webp,day1/members/cathal/11_0477.webp,no_face|downward_egocentric|clutter_high,reviewed
day2/members/werner/16_0476.webp,day2/members/werner/16_0476.webp,no_face|downward_egocentric|clutter_high,reviewed
day4/members/bjorn/14_0715.webp,day4/members/bjorn/14_0715.webp,single_face|medium|clutter_high,reviewed
day3/members/stevan/13_0343.webp,day3/members/stevan/13_0343.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day1/members/florian/17_0649.webp,day1/members/florian/17_0649.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day3/members/klaus/08_0380.webp,day3/members/klaus/08_0380.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/florian/15_0318.webp,day3/members/florian/15_0318.webp,multi_face|medium|clutter_high,reviewed
day4/members/onanong/14_0177.webp,day4/members/onanong/14_0177.webp,multi_face|medium|clutter_high,reviewed
day1/members/florian/11_0210.webp,day1/members/florian/11_0210.webp,multi_face|small|clutter_high,reviewed
day2/members/florian/12_0418.webp,day2/members/florian/12_0418.webp,no_face|downward_egocentric|clutter_high,reviewed
day2/members/cathal/14_0185.webp,day2/members/cathal/14_0185.webp,single_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/luca/14_0453.webp,day3/members/luca/14_0453.webp,multi_face|small|clutter_high,reviewed
day2/members/werner/20_0424.webp,day2/members/werner/20_0424.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day3/members/allie/18_0535.webp,day3/members/allie/18_0535.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,reviewed
day4/members/cathal/09_0257.webp,day4/members/cathal/09_0257.webp,multi_face|medium|clutter_high,reviewed
day2/members/florian/15_0006.webp,day2/members/florian/15_0006.webp,no_face|downward_egocentric|clutter_high,reviewed
day3/members/cathal/11_0181.webp,day3/members/cathal/11_0181.webp,single_face|medium|clutter_high,reviewed
day3/members/luca/13_0160.webp,day3/members/luca/13_0160.webp,multi_face|small|clutter_high,reviewed
day1/members/werner/19_0438.webp,day1/members/werner/19_0438.webp,multi_face|medium|low_light|clutter_high,reviewed
day2/members/luca/12_0565.webp,day2/members/luca/12_0565.webp,no_face|downward_egocentric|clutter_high,reviewed
day4/members/werner/13_0537.webp,day4/members/werner/13_0537.webp,multi_face|small|clutter_high,reviewed
day1/members/bjorn/09_0300.webp,day1/members/bjorn/09_0300.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,reviewed
day2/members/florian/14_0303.webp,day2/members/florian/14_0303.webp,multi_face|medium|clutter_high,reviewed
